time,ref_x,ref_y,ref_z,ref_dx,ref_dy,ref_dz,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mocap_x,mocap_y,mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
17.8850,0,3,0,0,0,0,-0.011327,2.9949,-0.0016433,-0.0091433,2.996,-7.7099e-06,2.3805e-05,-2.4555e-06,-0.0063102,0.0055055,0.0051875,1.4681e-06,9.3896e-05,0.00031512,3.3238e-06,0.033877,0.016506,0.025266,-1.1105e-05,5.4623e-06,-0.00014767,0.00030961,0.00033661,0.00019211,0.005517,0.0052065,0,4.5126,4.161e-07,-1.0175e-06,-8.1948e-10,4.5126,2.9933e-08,-9.2785e-08,-8.208e-10,-2.5562e-05,-0.00023337,-2.2851e-06,0.15,0.15,9.96,0.00033796,0.00035453,0.0002014,22.519,-0.1918,-41.901,-0.011329,2.9949,-0.0016434,0.20085,0.095975,0.15
17.8900,0,3,0,0,0,0,-0.011327,2.9949,-0.0016433,-0.0091421,2.996,-7.6764e-06,2.375e-05,-2.4282e-06,-0.0063109,0.005505,0.0051889,1.4719e-06,9.3769e-05,0.00031396,3.3124e-06,0.033882,0.016505,0.025266,-1.1038e-05,5.3023e-06,-0.00014767,0.00030955,0.00033661,0.00019209,0.005517,0.0052065,0,4.5126,5.3442e-07,-1.3021e-06,-8.5266e-10,4.5126,7.0081e-08,-1.8901e-07,-8.1695e-10,-2.5291e-05,-0.00023283,-2.2848e-06,0.15,0.15,9.96,0.00033803,0.00035437,0.0002014,22.519,-0.1918,-41.901,-0.011328,2.9949,-0.0016433,0.20088,0.095985,0.15
17.8950,0,3,0,0,0,0,-0.011327,2.9949,-0.0016433,-0.0091421,2.996,-7.6764e-06,2.3694e-05,-2.4017e-06,-0.0063117,0.0055044,0.0051903,1.4761e-06,9.3642e-05,0.00031279,3.3009e-06,0.033882,0.016505,0.025266,-1.0882e-05,4.9764e-06,-0.00014767,0.00030957,0.00033645,0.00019207,0.005517,0.0052065,0,4.5126,5.3442e-07,-1.3021e-06,-8.5266e-10,4.5126,1.232e-07,-3.162e-07,-8.1734e-10,-2.5027e-05,-0.00023229,-2.2845e-06,0.15,0.15,9.96,0.00033818,0.00035404,0.0002014,22.519,-0.1918,-41.901,-0.011328,2.9949,-0.0016433,0.20088,0.095985,0.15
17.9000,0,3,0,0,0,0,-0.011326,2.9949,-0.0016433,-0.0091409,2.996,-7.6431e-06,2.364e-05,-2.3768e-06,-0.0063124,0.0055039,0.0051916,1.4788e-06,9.3517e-05,0.00031163,3.2895e-06,0.033886,0.016504,0.025266,-1.0607e-05,4.4313e-06,-0.00014767,0.00030969,0.0003361,0.00019205,0.0055057,0.0052336,0,4.5126,-4.9153e-07,1.1826e-06,-8.8004e-10,4.5126,1.6817e-07,-4.2386e-07,-8.1767e-10,-2.478e-05,-0.00023176,-2.2842e-06,0.15,0.15,9.96,0.00033846,0.0003535,0.0002014,22.519,-0.19173,-41.901,-0.011327,2.9949,-0.0016433,0.20091,0.095996,0.15
17.9050,0,3,0,0,0,0,-0.011326,2.9949,-0.0016433,-0.0091409,2.996,-7.6431e-06,2.3587e-05,-2.3546e-06,-0.0063131,0.0055033,0.005193,1.4821e-06,9.3393e-05,0.00031047,3.2781e-06,0.033886,0.016504,0.025266,-1.0231e-05,3.7005e-06,-0.00014767,0.00030992,0.00033556,0.00019203,0.0055057,0.0052336,0,4.5126,-4.9153e-07,1.1826e-06,-8.8004e-10,4.5126,2.2439e-07,-5.5869e-07,-8.2304e-10,-2.4559e-05,-0.00023124,-2.284e-06,0.15,0.15,9.96,0.00033883,0.00035277,0.0002014,22.519,-0.19173,-41.901,-0.011327,2.9949,-0.0016433,0.20091,0.095996,0.15
17.9100,0,3,0,0,0,0,-0.011325,2.995,-0.0016432,-0.0091396,2.996,-7.61e-06,2.3536e-05,-2.3361e-06,-0.0063139,0.0055028,0.0051944,1.4857e-06,9.327e-05,0.00030932,3.2667e-06,0.03389,0.016503,0.025266,-9.7306e-06,2.7372e-06,-0.00014767,0.00031026,0.00033482,0.00019201,0.0055057,0.0052336,0,4.5126,-3.943e-07,9.4272e-07,-8.912e-10,4.5126,2.7199e-07,-6.7282e-07,-8.2759e-10,-2.4374e-05,-0.00023074,-2.2838e-06,0.15,0.15,9.96,0.00033934,0.0003518,0.0002014,22.519,-0.19173,-41.901,-0.011326,2.9949,-0.0016433,0.20093,0.096007,0.15
17.9150,0,3,0,0,0,0,-0.011325,2.995,-0.0016432,-0.0091396,2.996,-7.61e-06,2.3487e-05,-2.3224e-06,-0.0063146,0.0055023,0.0051957,1.4898e-06,9.3148e-05,0.00030816,3.2552e-06,0.03389,0.016503,0.025266,-9.1235e-06,1.5772e-06,-0.00014767,0.0003107,0.00033387,0.00019199,0.0055057,0.0052336,0,4.5126,-3.943e-07,9.4272e-07,-8.912e-10,4.5126,1.5478e-07,-3.8798e-07,-8.3564e-10,-2.4237e-05,-0.00023026,-2.2754e-06,0.15,0.15,9.96,0.00033994,0.00035064,0.00020139,22.519,-0.19173,-41.901,-0.011326,2.9949,-0.0016433,0.20093,0.096007,0.15
17.9200,0,3,0,0,0,0,-0.011324,2.995,-0.0016432,-0.0091384,2.996,-7.5772e-06,2.3441e-05,-2.3145e-06,-0.0063154,0.0055017,0.0051971,1.4924e-06,9.3027e-05,0.00030701,3.2439e-06,0.033894,0.016503,0.025266,-8.778e-06,9.0828e-07,-0.00014767,0.00031108,0.00033305,0.00019197,0.0055057,0.0052336,0,4.5126,-3.04e-07,7.1677e-07,-8.7404e-10,4.5126,5.5556e-08,-1.4687e-07,-8.4246e-10,-2.4157e-05,-0.00022981,-2.2683e-06,0.15,0.15,9.96,0.00034029,0.00034997,0.00020139,22.519,-0.19165,-41.901,-0.011325,2.995,-0.0016432,0.20096,0.096017,0.15
17.9250,0,3,0,0,0,0,-0.011324,2.995,-0.0016432,-0.0091384,2.996,-7.5772e-06,2.3398e-05,-2.3099e-06,-0.0063161,0.0055012,0.0051984,1.4955e-06,9.2907e-05,0.00030586,3.2325e-06,0.033894,0.016503,0.025266,-8.654e-06,6.5506e-07,-0.00014767,0.00031132,0.0003325,0.00019195,0.0055057,0.0052336,0,4.5126,-3.04e-07,7.1677e-07,-8.7404e-10,4.5126,-1.3505e-08,2.0399e-08,-8.4994e-10,-2.411e-05,-0.00022938,-2.2623e-06,0.15,0.15,9.96,0.00034041,0.00034972,0.00020139,22.519,-0.19165,-41.901,-0.011325,2.995,-0.0016432,0.20096,0.096017,0.15
17.9300,0,3,0,0,0,0,-0.011323,2.995,-0.0016432,-0.0091372,2.996,-7.5446e-06,2.3354e-05,-2.3066e-06,-0.0063168,0.0055007,0.0051998,1.499e-06,9.2786e-05,0.00030472,3.2212e-06,0.033899,0.016502,0.025266,-8.6841e-06,6.9024e-07,-0.00014767,0.0003114,0.00033224,0.00019193,0.0055057,0.0052336,0,4.5126,-2.0211e-07,4.6605e-07,-8.4056e-10,4.5126,-7.1964e-08,1.6199e-07,-8.5628e-10,-2.4075e-05,-0.00022896,-2.2572e-06,0.15,0.15,9.96,0.00034038,0.00034976,0.00020139,22.519,-0.19165,-41.901,-0.011324,2.995,-0.0016432,0.20099,0.096028,0.15
17.9350,0,3,0,0,0,0,-0.011323,2.995,-0.0016432,-0.0091372,2.996,-7.5446e-06,2.3311e-05,-2.3032e-06,-0.0063176,0.0055001,0.0052011,1.503e-06,9.2666e-05,0.00030357,3.2099e-06,0.033899,0.016502,0.025266,-8.8448e-06,9.6954e-07,-0.00014767,0.00031135,0.00033223,0.00019191,0.0055057,0.0052336,0,4.5126,-2.0211e-07,4.6605e-07,-8.4056e-10,4.5126,-1.0759e-07,2.4716e-07,-8.59e-10,-2.4038e-05,-0.00022853,-2.2529e-06,0.15,0.15,9.96,0.00034022,0.00035004,0.00020139,22.519,-0.19165,-41.901,-0.011324,2.995,-0.0016432,0.20099,0.096028,0.15
17.9400,0,3,0,0,0,0,-0.011322,2.995,-0.0016431,-0.009136,2.996,-7.5122e-06,2.3267e-05,-2.2983e-06,-0.0063183,0.0054996,0.0052025,1.5056e-06,9.2545e-05,0.00030243,3.1987e-06,0.033903,0.016501,0.025266,-9.0849e-06,1.3957e-06,-0.00014768,0.00031118,0.00033243,0.00019189,0.0055057,0.0052336,0,4.5126,-8.7132e-08,1.8799e-07,-8.0525e-10,4.5126,-1.3774e-07,3.1926e-07,-8.6131e-10,-2.3988e-05,-0.0002281,-2.2493e-06,0.15,0.15,9.96,0.00033998,0.00035046,0.00020139,22.519,-0.19158,-41.901,-0.011323,2.995,-0.0016432,0.20101,0.096038,0.15
17.9450,0,3,0,0,0,0,-0.011322,2.995,-0.0016431,-0.009136,2.996,-7.5122e-06,2.3221e-05,-2.2913e-06,-0.006319,0.0054991,0.0052038,1.5087e-06,9.2425e-05,0.00030129,3.1874e-06,0.033903,0.016501,0.025266,-9.3924e-06,1.9461e-06,-0.00014768,0.00031093,0.0003328,0.00019187,0.0055057,0.0052336,0,4.5126,-8.7132e-08,1.8799e-07,-8.0525e-10,4.5126,-1.4762e-07,3.4179e-07,-8.5813e-10,-2.3917e-05,-0.00022765,-2.2462e-06,0.15,0.15,9.96,0.00033967,0.00035101,0.00020139,22.519,-0.19158,-41.901,-0.011323,2.995,-0.0016432,0.20101,0.096038,0.15
17.9500,0,3,0,0,0,0,-0.011321,2.995,-0.0016431,-0.0091347,2.996,-7.48e-06,2.3174e-05,-2.2815e-06,-0.0063198,0.0054985,0.0052052,1.5123e-06,9.2306e-05,0.00030015,3.1762e-06,0.033907,0.016501,0.025266,-9.7219e-06,2.5354e-06,-0.00014768,0.00031062,0.00033327,0.00019185,0.0055057,0.0052336,0,4.5126,3.6708e-08,-1.0843e-07,-7.7841e-10,4.5126,-1.5599e-07,3.6087e-07,-8.5543e-10,-2.3818e-05,-0.00022719,-2.2436e-06,0.15,0.15,9.96,0.00033934,0.0003516,0.00020139,22.519,-0.19158,-41.901,-0.011322,2.995,-0.0016431,0.20104,0.096048,0.15
17.9550,0,3,0,0,0,0,-0.011321,2.995,-0.0016431,-0.0091347,2.996,-7.48e-06,2.3126e-05,-2.2689e-06,-0.0063205,0.005498,0.0052066,1.5163e-06,9.2187e-05,0.00029901,3.165e-06,0.033907,0.016501,0.025266,-1.007e-05,3.1576e-06,-0.00014768,0.00031027,0.00033381,0.00019183,0.0055057,0.0052336,0,4.5126,3.6708e-08,-1.0843e-07,-7.7841e-10,4.5126,-1.4542e-07,3.3433e-07,-8.4773e-10,-2.3691e-05,-0.00022672,-2.2413e-06,0.15,0.15,9.96,0.000339,0.00035222,0.00020139,22.519,-0.19158,-41.901,-0.011322,2.995,-0.0016431,0.20104,0.096048,0.15
17.9600,0,3,0,0,0,0,-0.011321,2.995,-0.0016431,-0.0091335,2.996,-7.4481e-06,2.3075e-05,-2.253e-06,-0.0063213,0.0054975,0.0052079,1.519e-06,9.2068e-05,0.00029788,3.1538e-06,0.033911,0.0165,0.025266,-1.0395e-05,3.7341e-06,-0.00014768,0.00030991,0.00033437,0.00019181,0.0055057,0.0052336,0,4.5126,1.6471e-07,-4.1337e-07,-7.6873e-10,4.5126,-1.3647e-07,3.1186e-07,-8.412e-10,-2.3533e-05,-0.00022622,-2.2395e-06,0.15,0.15,9.96,0.00033867,0.0003528,0.00020139,22.519,-0.19151,-41.901,-0.011321,2.995,-0.0016431,0.20107,0.096059,0.15
17.9650,0,3,0,0,0,0,-0.01132,2.995,-0.0016431,-0.0091335,2.996,-7.4481e-06,2.3023e-05,-2.2344e-06,-0.006322,0.0054969,0.0052093,1.5221e-06,9.1951e-05,0.00029675,3.1426e-06,0.033911,0.0165,0.025266,-1.0699e-05,4.2718e-06,-0.00014768,0.00030956,0.00033491,0.00019179,0.0055057,0.0052336,0,4.5126,1.6471e-07,-4.1337e-07,-7.6873e-10,4.5126,-1.0988e-07,2.4734e-07,-8.3156e-10,-2.3346e-05,-0.00022572,-2.2379e-06,0.15,0.15,9.96,0.00033837,0.00035334,0.00020139,22.519,-0.19151,-41.901,-0.011321,2.995,-0.0016431,0.20107,0.096059,0.15
17.9700,0,3,0,0,0,0,-0.01132,2.995,-0.0016431,-0.0091323,2.996,-7.4164e-06,2.297e-05,-2.213e-06,-0.0063227,0.0054964,0.0052107,1.5258e-06,9.1834e-05,0.00029562,3.1314e-06,0.033915,0.016499,0.025266,-1.0945e-05,4.6982e-06,-0.00014768,0.00030924,0.0003354,0.00019177,0.0055057,0.0052336,0,4.5126,2.9266e-07,-7.1802e-07,-7.7873e-10,4.5126,-8.7378e-08,1.9272e-07,-8.234e-10,-2.3134e-05,-0.00022519,-2.2365e-06,0.15,0.15,9.96,0.00033812,0.00035376,0.00020139,22.519,-0.19151,-41.901,-0.011321,2.995,-0.0016431,0.20109,0.09607,0.15
17.9750,0,3,0,0,0,0,-0.011319,2.995,-0.001643,-0.0091323,2.996,-7.4164e-06,2.2915e-05,-2.1895e-06,-0.0063235,0.0054958,0.0052121,1.5299e-06,9.1718e-05,0.00029449,3.1202e-06,0.033915,0.016499,0.025266,-1.114e-05,5.0305e-06,-0.00014768,0.00030896,0.00033581,0.00019175,0.0055057,0.0052336,0,4.5126,2.9266e-07,-7.1802e-07,-7.7873e-10,4.5126,-4.8678e-08,9.9677e-08,-8.1501e-10,-2.29e-05,-0.00022466,-2.2354e-06,0.15,0.15,9.96,0.00033793,0.0003541,0.00020139,22.519,-0.19151,-41.901,-0.011321,2.995,-0.0016431,0.20109,0.09607,0.15
17.9800,0,3,0,0,0,0,-0.011319,2.995,-0.001643,-0.0091311,2.996,-7.3849e-06,2.2859e-05,-2.1643e-06,-0.0063242,0.0054953,0.0052134,1.5326e-06,9.1604e-05,0.00029337,3.109e-06,0.03392,0.016499,0.025266,-1.1248e-05,5.2024e-06,-0.00014768,0.00030874,0.0003361,0.00019173,0.0055057,0.0052336,0,4.5126,4.1719e-07,-1.0152e-06,-8.0198e-10,4.5126,-1.5919e-08,2.0915e-08,-8.0791e-10,-2.265e-05,-0.00022411,-2.2344e-06,0.15,0.15,9.96,0.00033782,0.00035427,0.00020138,22.519,-0.19143,-41.901,-0.01132,2.995,-0.0016431,0.20112,0.09608,0.15
17.9850,0,3,0,0,0,0,-0.011318,2.995,-0.001643,-0.0091311,2.996,-7.3849e-06,2.2803e-05,-2.1383e-06,-0.006325,0.0054947,0.0052148,1.5358e-06,9.1491e-05,0.00029225,3.0978e-06,0.03392,0.016499,0.025266,-1.1284e-05,5.2384e-06,-0.00014768,0.00030859,0.00033626,0.00019171,0.0055057,0.0052336,0,4.5126,4.1719e-07,-1.0152e-06,-8.0198e-10,4.5126,3.1453e-08,-9.2524e-08,-8.0343e-10,-2.2391e-05,-0.00022356,-2.2336e-06,0.15,0.15,9.96,0.00033778,0.0003543,0.00020138,22.519,-0.19143,-41.901,-0.01132,2.995,-0.0016431,0.20112,0.09608,0.15
17.9900,0,3,0,0,0,0,-0.011318,2.995,-0.001643,-0.0091299,2.996,-7.3536e-06,2.2747e-05,-2.1121e-06,-0.0063257,0.0054942,0.0052162,1.5394e-06,9.1379e-05,0.00029113,3.0867e-06,0.033924,0.016498,0.025266,-1.1214e-05,5.0789e-06,-0.00014768,0.00030853,0.00033626,0.00019169,0.0055057,0.0052336,0,4.5126,5.3535e-07,-1.2993e-06,-8.353e-10,4.5126,7.1553e-08,-1.8855e-07,-7.9964e-10,-2.2131e-05,-0.00022301,-2.2329e-06,0.15,0.15,9.96,0.00033785,0.00035414,0.00020138,22.519,-0.19143,-41.901,-0.011319,2.995,-0.001643,0.20115,0.096091,0.15
17.9950,0,3,0,0,0,0,-0.011317,2.995,-0.001643,-0.0091299,2.996,-7.3536e-06,2.2691e-05,-2.0867e-06,-0.0063264,0.0054937,0.0052175,1.5435e-06,9.1268e-05,0.00029002,3.0755e-06,0.033924,0.016498,0.025266,-1.1054e-05,4.7538e-06,-0.00014768,0.00030856,0.00033611,0.00019167,0.0055057,0.0052336,0,4.5126,5.3535e-07,-1.2993e-06,-8.353e-10,4.5126,1.2461e-07,-3.1546e-07,-8e-10,-2.1878e-05,-0.00022246,-2.2323e-06,0.15,0.15,9.96,0.00033801,0.00035382,0.00020138,22.519,-0.19143,-41.901,-0.011319,2.995,-0.001643,0.20115,0.096091,0.15
18.0000,0,3,0,0,0,0,-0.011317,2.995,-0.001643,-0.0091287,2.996,-7.3225e-06,2.2635e-05,-2.0629e-06,-0.0063272,0.0054931,0.0052189,1.5462e-06,9.1159e-05,0.00028891,3.0643e-06,0.033928,0.016497,0.025266,-1.0776e-05,4.21e-06,-0.00014768,0.00030868,0.00033576,0.00019165,0.0054943,0.0052607,0,4.5126,-4.8934e-07,1.1803e-06,-8.6226e-10,4.5126,1.6953e-07,-4.2288e-07,-8.003e-10,-2.1641e-05,-0.00022192,-2.2318e-06,0.15,0.15,9.96,0.00033829,0.00035328,0.00020138,22.519,-0.19136,-41.901,-0.011318,2.995,-0.001643,0.20117,0.096101,0.15
18.0050,0,3,0,0,0,0,-0.011316,2.995,-0.0016429,-0.0091287,2.996,-7.3225e-06,2.2582e-05,-2.0418e-06,-0.0063279,0.0054926,0.0052203,1.5494e-06,9.105e-05,0.0002878,3.0532e-06,0.033928,0.016497,0.025266,-1.0397e-05,3.4809e-06,-0.00014769,0.00030891,0.00033522,0.00019163,0.0054943,0.0052607,0,4.5126,-4.8934e-07,1.1803e-06,-8.6226e-10,4.5126,2.2569e-07,-5.5742e-07,-8.0567e-10,-2.1431e-05,-0.00022139,-2.2313e-06,0.15,0.15,9.96,0.00033867,0.00035255,0.00020138,22.519,-0.19136,-41.901,-0.011318,2.995,-0.001643,0.20117,0.096101,0.15
18.0100,0,3,0,0,0,0,-0.011316,2.995,-0.0016429,-0.0091275,2.996,-7.2917e-06,2.253e-05,-2.0244e-06,-0.0063286,0.005492,0.0052216,1.5529e-06,9.0943e-05,0.00028669,3.042e-06,0.033932,0.016497,0.025266,-9.8935e-06,2.5198e-06,-0.00014769,0.00030925,0.00033448,0.00019161,0.0054943,0.0052607,0,4.5126,-3.9234e-07,9.4082e-07,-8.7356e-10,4.5126,2.7323e-07,-6.7131e-07,-8.1022e-10,-2.1258e-05,-0.00022089,-2.231e-06,0.15,0.15,9.96,0.00033917,0.00035159,0.00020138,22.519,-0.19136,-41.901,-0.011317,2.995,-0.001643,0.2012,0.096112,0.15
18.0150,0,3,0,0,0,0,-0.011315,2.995,-0.0016429,-0.0091275,2.996,-7.2917e-06,2.248e-05,-2.0118e-06,-0.0063294,0.0054915,0.005223,1.5569e-06,9.0837e-05,0.00028558,3.0309e-06,0.033932,0.016497,0.025266,-9.2836e-06,1.3624e-06,-0.00014769,0.00030971,0.00033353,0.00019159,0.0054943,0.0052607,0,4.5126,-3.9234e-07,9.4082e-07,-8.7356e-10,4.5126,1.5616e-07,-3.8706e-07,-8.1821e-10,-2.1131e-05,-0.0002204,-2.2188e-06,0.15,0.15,9.96,0.00033978,0.00035043,0.00020138,22.519,-0.19136,-41.901,-0.011317,2.995,-0.001643,0.2012,0.096112,0.15
18.0200,0,3,0,0,0,0,-0.011315,2.995,-0.0016429,-0.0091263,2.996,-7.2611e-06,2.2434e-05,-2.0049e-06,-0.0063301,0.005491,0.0052243,1.5595e-06,9.0731e-05,0.00028448,3.0198e-06,0.033937,0.016496,0.025266,-8.935e-06,6.9504e-07,-0.00014769,0.00031009,0.00033271,0.00019157,0.0054943,0.0052607,0,4.5126,-3.0226e-07,7.154e-07,-8.5609e-10,4.5126,5.7064e-08,-1.4645e-07,-8.2497e-10,-2.1061e-05,-0.00021995,-2.2085e-06,0.15,0.15,9.96,0.00034013,0.00034976,0.00020138,22.519,-0.19128,-41.901,-0.011316,2.995,-0.0016429,0.20123,0.096123,0.15
18.0250,0,3,0,0,0,0,-0.011315,2.995,-0.0016429,-0.0091263,2.996,-7.2611e-06,2.2389e-05,-2.0014e-06,-0.0063309,0.0054904,0.0052257,1.5625e-06,9.0626e-05,0.00028338,3.0087e-06,0.033937,0.016496,0.025266,-8.8077e-06,4.4255e-07,-0.00014769,0.00031032,0.00033217,0.00019155,0.0054943,0.0052607,0,4.5126,-3.0226e-07,7.154e-07,-8.5609e-10,4.5126,-1.1927e-08,2.047e-08,-8.3243e-10,-2.1024e-05,-0.00021951,-2.1998e-06,0.15,0.15,9.96,0.00034026,0.00034951,0.00020138,22.519,-0.19128,-41.901,-0.011316,2.995,-0.0016429,0.20123,0.096123,0.15
18.0300,0,3,0,0,0,0,-0.011314,2.995,-0.0016429,-0.0091251,2.996,-7.2307e-06,2.2345e-05,-1.9992e-06,-0.0063316,0.0054899,0.005227,1.5659e-06,9.0521e-05,0.00028228,2.9977e-06,0.033941,0.016495,0.025266,-8.8343e-06,4.7785e-07,-0.00014769,0.00031041,0.0003319,0.00019153,0.0054943,0.0052607,0,4.5126,-2.0046e-07,4.6525e-07,-8.219e-10,4.5126,-7.0327e-08,1.6176e-07,-8.3875e-10,-2.1e-05,-0.00021908,-2.1925e-06,0.15,0.15,9.96,0.00034023,0.00034954,0.00020138,22.519,-0.19128,-41.901,-0.011315,2.995,-0.0016429,0.20125,0.096133,0.15
18.0350,0,3,0,0,0,0,-0.011314,2.995,-0.0016429,-0.0091251,2.996,-7.2307e-06,2.2301e-05,-1.9968e-06,-0.0063323,0.0054894,0.0052284,1.5698e-06,9.0416e-05,0.00028119,2.9868e-06,0.033941,0.016495,0.025266,-8.9913e-06,7.5676e-07,-0.00014769,0.00031036,0.0003319,0.00019151,0.0054943,0.0052607,0,4.5126,-2.0046e-07,4.6525e-07,-8.219e-10,4.5126,-1.0593e-07,2.4675e-07,-8.4141e-10,-2.0974e-05,-0.00021864,-2.1862e-06,0.15,0.15,9.96,0.00034007,0.00034982,0.00020138,22.519,-0.19128,-41.901,-0.011315,2.995,-0.0016429,0.20125,0.096133,0.15
18.0400,0,3,0,0,0,0,-0.011313,2.995,-0.0016428,-0.0091239,2.996,-7.2005e-06,2.2256e-05,-1.993e-06,-0.0063331,0.0054888,0.0052298,1.5724e-06,9.0311e-05,0.0002801,2.9758e-06,0.033945,0.016495,0.025266,-9.2277e-06,1.1822e-06,-0.00014769,0.0003102,0.0003321,0.00019149,0.0054943,0.0052607,0,4.5126,-8.5636e-08,1.8778e-07,-7.8686e-10,4.5126,-1.3607e-07,3.187e-07,-8.4366e-10,-2.0934e-05,-0.0002182,-2.1809e-06,0.15,0.15,9.96,0.00033984,0.00035025,0.00020138,22.519,-0.19121,-41.901,-0.011314,2.995,-0.0016429,0.20128,0.096144,0.15
18.0450,0,3,0,0,0,0,-0.011313,2.995,-0.0016428,-0.0091239,2.996,-7.2005e-06,2.221e-05,-1.9871e-06,-0.0063338,0.0054883,0.0052311,1.5754e-06,9.0206e-05,0.00027901,2.9649e-06,0.033945,0.016495,0.025266,-9.5314e-06,1.7317e-06,-0.00014769,0.00030995,0.00033247,0.00019147,0.0054943,0.0052607,0,4.5126,-8.5636e-08,1.8778e-07,-7.8686e-10,4.5126,-1.4596e-07,3.412e-07,-8.4032e-10,-2.0873e-05,-0.00021775,-2.1765e-06,0.15,0.15,9.96,0.00033953,0.0003508,0.00020137,22.519,-0.19121,-41.901,-0.011314,2.995,-0.0016429,0.20128,0.096144,0.15
18.0500,0,3,0,0,0,0,-0.011312,2.995,-0.0016428,-0.0091227,2.996,-7.1705e-06,2.2162e-05,-1.9784e-06,-0.0063346,0.0054878,0.0052325,1.5788e-06,9.0102e-05,0.00027792,2.9541e-06,0.033949,0.016494,0.025266,-9.8572e-06,2.32e-06,-0.00014769,0.00030965,0.00033294,0.00019145,0.0054943,0.0052607,0,4.5126,3.8045e-08,-1.0798e-07,-7.5971e-10,4.5126,-1.5432e-07,3.6024e-07,-8.3749e-10,-2.0785e-05,-0.00021728,-2.1727e-06,0.15,0.15,9.96,0.00033921,0.00035139,0.00020137,22.519,-0.19121,-41.901,-0.011313,2.995,-0.0016428,0.20131,0.096154,0.15
18.0550,0,3,0,0,0,0,-0.011312,2.995,-0.0016428,-0.0091227,2.996,-7.1705e-06,2.2113e-05,-1.9668e-06,-0.0063353,0.0054872,0.0052338,1.5828e-06,8.9998e-05,0.00027683,2.9432e-06,0.033949,0.016494,0.025266,-1.0202e-05,2.9411e-06,-0.00014769,0.0003093,0.00033348,0.00019143,0.0054943,0.0052607,0,4.5126,3.8045e-08,-1.0798e-07,-7.5971e-10,4.5126,-1.4378e-07,3.3377e-07,-8.2972e-10,-2.0668e-05,-0.0002168,-2.1695e-06,0.15,0.15,9.96,0.00033886,0.00035201,0.00020137,22.519,-0.19121,-41.901,-0.011313,2.995,-0.0016428,0.20131,0.096154,0.15
18.0600,0,3,0,0,0,0,-0.011311,2.995,-0.0016428,-0.0091215,2.996,-7.1408e-06,2.2062e-05,-1.9521e-06,-0.006336,0.0054867,0.0052352,1.5854e-06,8.9895e-05,0.00027575,2.9324e-06,0.033954,0.016494,0.025266,-1.0523e-05,3.5166e-06,-0.00014769,0.00030895,0.00033403,0.00019141,0.0054943,0.0052607,0,4.5126,1.6579e-07,-4.1223e-07,-7.5002e-10,4.5126,-1.3485e-07,3.1135e-07,-8.2314e-10,-2.0521e-05,-0.0002163,-2.1667e-06,0.15,0.15,9.96,0.00033854,0.00035258,0.00020137,22.519,-0.19113,-41.901,-0.011312,2.995,-0.0016428,0.20133,0.096165,0.15
18.0650,0,3,0,0,0,0,-0.011311,2.995,-0.0016428,-0.0091215,2.996,-7.1408e-06,2.2009e-05,-1.9345e-06,-0.0063368,0.0054862,0.0052366,1.5884e-06,8.9792e-05,0.00027466,2.9215e-06,0.033954,0.016494,0.025266,-1.0824e-05,4.0534e-06,-0.00014769,0.0003086,0.00033458,0.00019139,0.0054943,0.0052607,0,4.5126,1.6579e-07,-4.1223e-07,-7.5002e-10,4.5126,-1.0831e-07,2.4698e-07,-8.134e-10,-2.0345e-05,-0.00021579,-2.1644e-06,0.15,0.15,9.96,0.00033824,0.00035312,0.00020137,22.519,-0.19113,-41.901,-0.011312,2.995,-0.0016428,0.20133,0.096165,0.15
18.0700,0,3,0,0,0,0,-0.011311,2.995,-0.0016428,-0.0091203,2.996,-7.1112e-06,2.1955e-05,-1.9142e-06,-0.0063375,0.0054856,0.0052379,1.592e-06,8.969e-05,0.00027359,2.9107e-06,0.033958,0.016493,0.025266,-1.1065e-05,4.4792e-06,-0.0001477,0.00030828,0.00033506,0.00019137,0.0054943,0.0052607,0,4.5126,2.9359e-07,-7.162e-07,-7.5999e-10,4.5126,-8.5842e-08,1.9249e-07,-8.0516e-10,-2.0143e-05,-0.00021526,-2.1625e-06,0.15,0.15,9.96,0.000338,0.00035355,0.00020137,22.519,-0.19113,-41.901,-0.011311,2.995,-0.0016428,0.20136,0.096175,0.15
