time,ref_x,ref_y,ref_z,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mocap_x,mocap_y,mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
9.3650,-3,-3,-3,2.5117e-11,-6.5103e-13,6.6613e-15,2.5239e-11,-3.3316e-12,4.4409e-15,-1.7462e-11,-8.9541e-12,4.404e-15,0,0,0,1.8824e-11,6.9579e-11,3.0464e-14,2.9117e-11,3.9474e-11,5.4116e-14,-1.8383e-12,-3.0992e-11,-3.2582e-16,-2.3916e-12,-3.0842e-11,-3.2884e-16,4.7565e-12,-7.9013e-12,0,-4.0856e-14,1.907e-13,-6.1326e-14,1.6573e-17,-3.9968e-14,2.3215e-13,-7.8465e-14,2.4286e-17,-8.7304e-11,1.7156e-10,-6.5725e-14,0,0,-8.3489e-14,-1.8383e-12,-3.0992e-11,-3.258e-16,-3.6951e-10,7.2875e-10,-1.9366e-10,2.4822e-11,-1.6693e-12,6.2172e-15,-1.8202e-12,3.8858e-15,-8.5293e-14
9.3700,-3,-3,-3,2.5211e-11,-3.0287e-13,6.6613e-15,2.5465e-11,-2.673e-12,5.3291e-15,-1.7471e-11,-9.1091e-12,4.4006e-15,0,0,0,1.8388e-11,7.0437e-11,3.0136e-14,2.8735e-11,4.0999e-11,5.3863e-14,-1.3201e-12,-3.1127e-11,-3.1911e-16,-1.8717e-12,-3.098e-11,-3.2407e-16,4.7565e-12,-7.9013e-12,0,-4.0856e-14,1.6699e-13,-5.5725e-14,1.6188e-17,-3.9968e-14,2.2934e-13,-7.6827e-14,2.0817e-17,-8.8824e-11,1.7166e-10,-6.9278e-14,0,0,-8.7041e-14,-1.3201e-12,-3.1127e-11,-3.1908e-16,-3.6951e-10,7.2875e-10,-1.9366e-10,2.5021e-11,-9.9476e-13,6.6613e-15,-1.838e-12,2.9143e-15,-8.7041e-14
9.3750,-3,-3,-3,2.5303e-11,4.9294e-14,7.1054e-15,2.5465e-11,-2.673e-12,5.3291e-15,-1.7477e-11,-9.2647e-12,4.3984e-15,0,0,0,1.7944e-11,7.1295e-11,2.9789e-14,2.8735e-11,4.0999e-11,5.3863e-14,-8.0818e-13,-3.126e-11,-3.1581e-16,-1.3557e-12,-3.1116e-11,-3.2006e-16,4.7565e-12,-7.9013e-12,0,-4.0856e-14,1.6699e-13,-5.5725e-14,1.6188e-17,-4.0856e-14,2.2343e-13,-7.4385e-14,1.7347e-17,-9.0351e-11,1.7173e-10,-7.1054e-14,0,0,-9.0594e-14,-8.0818e-13,-3.126e-11,-3.1583e-16,-3.6951e-10,7.2875e-10,-1.9366e-10,2.5021e-11,-9.9476e-13,6.6613e-15,-1.838e-12,2.9143e-15,-8.7041e-14
9.3800,-3,-3,-3,2.5393e-11,4.059e-13,7.5495e-15,2.5682e-11,-1.9957e-12,5.7732e-15,-1.7481e-11,-9.421e-12,4.3971e-15,0,0,0,1.7492e-11,7.2154e-11,2.9433e-14,2.8328e-11,4.2539e-11,5.3173e-14,-3.0946e-13,-3.1388e-11,-3.1592e-16,-8.4806e-13,-3.1248e-11,-3.18e-16,4.7565e-12,-7.9013e-12,0,-4.0856e-14,1.437e-13,-5.0437e-14,1.5885e-17,-4.0856e-14,2.1849e-13,-7.2387e-14,2.4286e-17,-9.1885e-11,1.7177e-10,-7.1054e-14,0,0,-9.0594e-14,-3.0946e-13,-3.1388e-11,-3.1591e-16,-3.9569e-10,7.2998e-10,-2.0759e-10,2.5211e-11,-3.0287e-13,6.6613e-15,-1.8553e-12,1.9568e-15,-8.7041e-14
9.3850,-3,-3,-3,2.548e-11,7.6694e-13,7.9936e-15,2.5682e-11,-1.9957e-12,5.7732e-15,-1.7483e-11,-9.578e-12,4.3971e-15,0,0,0,1.7032e-11,7.3013e-11,2.9077e-14,2.8328e-11,4.2539e-11,5.3173e-14,1.7822e-13,-3.1513e-11,-3.0958e-16,-3.5012e-13,-3.1376e-11,-3.139e-16,4.7565e-12,-7.9013e-12,0,-4.0856e-14,1.437e-13,-5.0437e-14,1.5885e-17,-4.0856e-14,2.1053e-13,-6.9916e-14,2.4286e-17,-9.3424e-11,1.7179e-10,-6.7502e-14,0,0,-8.5265e-14,1.7822e-13,-3.1513e-11,-3.0957e-16,-3.9569e-10,7.2998e-10,-2.0759e-10,2.5211e-11,-3.0287e-13,6.6613e-15,-1.8553e-12,1.9568e-15,-8.7041e-14
9.3900,-3,-3,-3,2.5565e-11,1.132e-12,7.9936e-15,2.589e-11,-1.3003e-12,5.7732e-15,-1.7482e-11,-9.7356e-12,4.398e-15,0,0,0,1.6565e-11,7.3872e-11,2.874e-14,2.7896e-11,4.4092e-11,5.1962e-14,6.4813e-13,-3.1633e-11,-3.0333e-16,1.3423e-13,-3.1501e-11,-3.0875e-16,4.7565e-12,-7.9013e-12,0,-4.0856e-14,1.2137e-13,-4.5523e-14,1.5424e-17,-4.0856e-14,2.0384e-13,-6.7696e-14,2.0817e-17,-9.497e-11,1.7179e-10,-6.9278e-14,0,0,-8.8818e-14,6.4813e-13,-3.1633e-11,-3.0336e-16,-3.9569e-10,7.2998e-10,-2.0759e-10,2.5393e-11,4.059e-13,7.5495e-15,-1.8718e-12,9.992e-16,-9.0594e-14
9.3950,-3,-3,-3,2.5647e-11,1.5015e-12,7.9936e-15,2.589e-11,-1.3003e-12,5.7732e-15,-1.7479e-11,-9.8937e-12,4.4006e-15,0,0,0,1.609e-11,7.4731e-11,2.8394e-14,2.7896e-11,4.4092e-11,5.1962e-14,1.1031e-12,-3.175e-11,-3.0042e-16,6.0432e-13,-3.1622e-11,-3.0469e-16,4.7565e-12,-7.9013e-12,0,-4.0856e-14,1.2137e-13,-4.5523e-14,1.5424e-17,-4.0856e-14,1.9457e-13,-6.5087e-14,1.3878e-17,-9.6522e-11,1.7176e-10,-6.7502e-14,0,0,-8.7041e-14,1.1031e-12,-3.175e-11,-3.0043e-16,-3.9569e-10,7.2998e-10,-2.0759e-10,2.5393e-11,4.059e-13,7.5495e-15,-1.8718e-12,9.992e-16,-9.0594e-14
9.4000,-3,-3,-3,2.5728e-11,1.8749e-12,7.9936e-15,2.609e-11,-5.8797e-13,6.2172e-15,-1.7473e-11,-1.0053e-11,4.404e-15,0,0,0,1.5608e-11,7.559e-11,2.8057e-14,2.7439e-11,4.5656e-11,5.182e-14,1.5374e-12,-3.1862e-11,-3.0411e-16,1.057e-12,-3.1738e-11,-3.0436e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,3.7671e-13,-4.7796e-14,1.5204e-17,-4.1744e-14,1.8677e-13,-6.2894e-14,1.0408e-17,-9.8079e-11,1.7171e-10,-6.9278e-14,0,0,-9.0594e-14,1.5374e-12,-3.1862e-11,-3.0409e-16,-4.2232e-10,7.2955e-10,-2.2172e-10,2.5565e-11,1.132e-12,7.9936e-15,-1.8874e-12,1.1102e-16,-8.8846e-14
9.4050,-3,-3,-3,2.5806e-11,2.2529e-12,7.9936e-15,2.609e-11,-5.8797e-13,6.2172e-15,-1.7466e-11,-1.0212e-11,4.4092e-15,0,0,0,1.5117e-11,7.6448e-11,2.771e-14,2.7439e-11,4.5656e-11,5.182e-14,1.9543e-12,-3.1971e-11,-3.1108e-16,1.4924e-12,-3.1851e-11,-3.0764e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,3.7671e-13,-4.7796e-14,1.5204e-17,-4.1744e-14,1.7672e-13,-6.0202e-14,1.3878e-17,-9.9643e-11,1.7164e-10,-6.9278e-14,0,0,-9.0594e-14,1.9543e-12,-3.1971e-11,-3.1106e-16,-4.2232e-10,7.2955e-10,-2.2172e-10,2.5565e-11,1.132e-12,7.9936e-15,-1.8874e-12,1.1102e-16,-8.8846e-14
9.4100,-3,-3,-3,2.5882e-11,2.6352e-12,7.9936e-15,2.6281e-11,1.4255e-13,6.6613e-15,-1.7456e-11,-1.0372e-11,4.4153e-15,0,0,0,1.4619e-11,7.7306e-11,2.7364e-14,2.6957e-11,4.7233e-11,5.1261e-14,2.3487e-12,-3.2074e-11,-3.1478e-16,1.9079e-12,-3.1959e-11,-3.1106e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,3.58e-13,-4.3731e-14,1.554e-17,-4.0856e-14,1.6825e-13,-5.787e-14,1.7347e-17,-1.0121e-10,1.7155e-10,-6.7502e-14,0,0,-8.8818e-14,2.3487e-12,-3.2074e-11,-3.148e-16,-4.2232e-10,7.2955e-10,-2.2172e-10,2.5728e-11,1.8749e-12,7.9936e-15,-1.9023e-12,-6.9389e-16,-9.0566e-14
9.4150,-3,-3,-3,2.5955e-11,3.0216e-12,8.4377e-15,2.6281e-11,1.4255e-13,6.6613e-15,-1.7444e-11,-1.0532e-11,4.4227e-15,0,0,0,1.4113e-11,7.8164e-11,2.7027e-14,2.6957e-11,4.7233e-11,5.1261e-14,2.7243e-12,-3.2174e-11,-3.1518e-16,2.304e-12,-3.2064e-11,-3.1306e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,3.58e-13,-4.3731e-14,1.554e-17,-4.1744e-14,2.0026e-13,-5.6372e-14,1.3878e-17,-1.0279e-10,1.7145e-10,-6.7502e-14,0,0,-9.0594e-14,2.7243e-12,-3.2174e-11,-3.1518e-16,-4.2232e-10,7.2955e-10,-2.2172e-10,2.5728e-11,1.8749e-12,7.9936e-15,-1.9023e-12,-6.9389e-16,-9.0566e-14
9.4200,-3,-3,-3,2.6026e-11,3.4124e-12,8.8818e-15,2.6463e-11,8.904e-13,7.1054e-15,-1.743e-11,-1.0693e-11,4.4318e-15,0,0,0,1.3599e-11,7.9021e-11,2.669e-14,2.645e-11,4.8822e-11,5.0616e-14,3.1712e-12,-3.2271e-11,-3.188e-16,2.7248e-12,-3.2164e-11,-3.158e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,3.4008e-13,-4.0084e-14,1.5777e-17,-3.9968e-14,2.274e-13,-5.4956e-14,1.3878e-17,-1.0437e-10,1.7132e-10,-6.3949e-14,0,0,-8.7041e-14,3.1712e-12,-3.2271e-11,-3.1878e-16,-4.4932e-10,7.2767e-10,-2.3607e-10,2.5882e-11,2.6352e-12,7.9936e-15,-1.9161e-12,-1.471e-15,-8.8818e-14
9.4250,-3,-3,-3,2.6094e-11,3.8076e-12,9.3259e-15,2.6463e-11,8.904e-13,7.1054e-15,-1.7415e-11,-1.0854e-11,4.4418e-15,0,0,0,1.3077e-11,7.9878e-11,2.637e-14,2.645e-11,4.8822e-11,5.0616e-14,3.6788e-12,-3.2366e-11,-3.224e-16,3.1877e-12,-3.2262e-11,-3.19e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,3.4008e-13,-4.0084e-14,1.5777e-17,-3.908e-14,2.4739e-13,-5.3346e-14,1.3878e-17,-1.0595e-10,1.7117e-10,-6.0396e-14,0,0,-8.3489e-14,3.6788e-12,-3.2366e-11,-3.2241e-16,-4.4932e-10,7.2767e-10,-2.3607e-10,2.5882e-11,2.6352e-12,7.9936e-15,-1.9161e-12,-1.471e-15,-8.8818e-14
9.4300,-3,-3,-3,2.6159e-11,4.2069e-12,9.77e-15,2.6635e-11,1.656e-12,7.5495e-15,-1.7396e-11,-1.1016e-11,4.4535e-15,0,0,0,1.2548e-11,8.0734e-11,2.6067e-14,2.5916e-11,5.0422e-11,4.927e-14,4.231e-12,-3.2458e-11,-3.2603e-16,3.6939e-12,-3.2357e-11,-3.2241e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,3.1864e-13,-3.6752e-14,1.6107e-17,-3.908e-14,2.6434e-13,-5.1875e-14,1.3878e-17,-1.0754e-10,1.71e-10,-5.862e-14,0,0,-8.3489e-14,4.231e-12,-3.2458e-11,-3.2605e-16,-4.4932e-10,7.2767e-10,-2.3607e-10,2.6026e-11,3.4124e-12,8.8818e-15,-1.9291e-12,-2.3176e-15,-8.7069e-14
9.4350,-3,-3,-3,2.6222e-11,4.6105e-12,9.77e-15,2.6635e-11,1.656e-12,7.5495e-15,-1.7375e-11,-1.1178e-11,4.466e-15,0,0,0,1.201e-11,8.1589e-11,2.5774e-14,2.5916e-11,5.0422e-11,4.927e-14,4.821e-12,-3.2548e-11,-3.2971e-16,4.2408e-12,-3.245e-11,-3.2594e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,3.1864e-13,-3.6752e-14,1.6107e-17,-3.908e-14,2.7592e-13,-4.9988e-14,1.0408e-17,-1.0914e-10,1.708e-10,-6.0396e-14,0,0,-8.5265e-14,4.821e-12,-3.2548e-11,-3.2971e-16,-4.4932e-10,7.2767e-10,-2.3607e-10,2.6026e-11,3.4124e-12,8.8818e-15,-1.9291e-12,-2.3176e-15,-8.7069e-14
9.4400,-3,-3,-3,2.6283e-11,5.0187e-12,1.0214e-14,2.6797e-11,2.4394e-12,7.5495e-15,-1.7351e-11,-1.1341e-11,4.4799e-15,0,0,0,1.1464e-11,8.2443e-11,2.5471e-14,2.5357e-11,5.2033e-11,4.8617e-14,5.4369e-12,-3.2634e-11,-3.3673e-16,4.8211e-12,-3.2539e-11,-3.3109e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,2.9353e-13,-3.3712e-14,1.6541e-17,-3.8192e-14,2.8574e-13,-4.8489e-14,2.4286e-17,-1.1073e-10,1.7057e-10,-5.6843e-14,0,0,-8.3489e-14,5.4369e-12,-3.2634e-11,-3.367e-16,-4.7665e-10,7.2425e-10,-2.506e-10,2.6159e-11,4.2069e-12,9.77e-15,-1.9414e-12,-3.3723e-15,-8.3489e-14
9.4450,-3,-3,-3,2.634e-11,5.4308e-12,1.0214e-14,2.6797e-11,2.4394e-12,7.5495e-15,-1.7324e-11,-1.1504e-11,4.4951e-15,0,0,0,1.0911e-11,8.3296e-11,2.5186e-14,2.5357e-11,5.2033e-11,4.8617e-14,6.0747e-12,-3.2717e-11,-3.3075e-16,5.4293e-12,-3.2626e-11,-3.3093e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,2.9353e-13,-3.3712e-14,1.6541e-17,-3.8192e-14,2.9074e-13,-4.6629e-14,2.4286e-17,-1.1234e-10,1.7031e-10,-5.5067e-14,0,0,-8.1712e-14,6.0747e-12,-3.2717e-11,-3.3076e-16,-4.7665e-10,7.2425e-10,-2.506e-10,2.6159e-11,4.2069e-12,9.77e-15,-1.9414e-12,-3.3723e-15,-8.3489e-14
9.4500,-3,-3,-3,2.6394e-11,5.8473e-12,1.0214e-14,2.6949e-11,3.2419e-12,7.1054e-15,-1.7293e-11,-1.1668e-11,4.5111e-15,0,0,0,1.0349e-11,8.4147e-11,2.4911e-14,2.4771e-11,5.3655e-11,4.8725e-14,6.7237e-12,-3.2798e-11,-3.2487e-16,6.0573e-12,-3.2709e-11,-3.2794e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,2.659e-13,-3.0972e-14,1.6383e-17,-3.8192e-14,2.951e-13,-4.5075e-14,2.0817e-17,-1.1394e-10,1.7002e-10,-5.5067e-14,0,0,-8.3489e-14,6.7237e-12,-3.2798e-11,-3.2488e-16,-4.7665e-10,7.2425e-10,-2.506e-10,2.6283e-11,5.0187e-12,1.0214e-14,-1.953e-12,-4.538e-15,-8.3489e-14
9.4550,-3,-3,-3,2.6446e-11,6.2679e-12,1.0214e-14,2.6949e-11,3.2419e-12,7.1054e-15,-1.726e-11,-1.1832e-11,4.5281e-15,0,0,0,9.7792e-12,8.4997e-11,2.4637e-14,2.4771e-11,5.3655e-11,4.8725e-14,7.3823e-12,-3.2876e-11,-3.2235e-16,6.7002e-12,-3.279e-11,-3.2521e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,2.659e-13,-3.0972e-14,1.6383e-17,-3.8192e-14,2.9485e-13,-4.3382e-14,2.7756e-17,-1.1555e-10,1.6969e-10,-5.5067e-14,0,0,-8.3489e-14,7.3823e-12,-3.2876e-11,-3.2236e-16,-4.7665e-10,7.2425e-10,-2.506e-10,2.6283e-11,5.0187e-12,1.0214e-14,-1.953e-12,-4.538e-15,-8.3489e-14
9.4600,-3,-3,-3,2.6495e-11,6.6929e-12,1.0214e-14,2.7092e-11,4.0612e-12,7.9936e-15,-1.7223e-11,-1.1996e-11,4.5463e-15,0,0,0,9.2014e-12,8.5846e-11,2.4362e-14,2.4159e-11,5.5284e-11,4.912e-14,8.0405e-12,-3.295e-11,-3.1338e-16,7.3505e-12,-3.2868e-11,-3.1941e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,2.3695e-13,-2.8532e-14,1.5956e-17,-3.7303e-14,2.9465e-13,-4.1966e-14,3.1225e-17,-1.1717e-10,1.6934e-10,-4.9738e-14,0,0,-7.816e-14,8.0405e-12,-3.295e-11,-3.1336e-16,-5.0428e-10,7.1879e-10,-2.6532e-10,2.6394e-11,5.8473e-12,1.0214e-14,-1.964e-12,-5.7454e-15,-8.3461e-14
9.4650,-3,-3,-3,2.6541e-11,7.1219e-12,1.0214e-14,2.7092e-11,4.0612e-12,7.9936e-15,-1.7183e-11,-1.2161e-11,4.5658e-15,0,0,0,8.6156e-12,8.6692e-11,2.4113e-14,2.4159e-11,5.5284e-11,4.912e-14,8.6981e-12,-3.3023e-11,-3.0122e-16,8.0044e-12,-3.2943e-11,-3.1057e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,2.3695e-13,-2.8532e-14,1.5956e-17,-3.7303e-14,2.9021e-13,-4.0246e-14,2.7756e-17,-1.1878e-10,1.6895e-10,-4.9738e-14,0,0,-7.6383e-14,8.6981e-12,-3.3023e-11,-3.0122e-16,-5.0428e-10,7.1879e-10,-2.6532e-10,2.6394e-11,5.8473e-12,1.0214e-14,-1.964e-12,-5.7454e-15,-8.3461e-14
9.4700,-3,-3,-3,2.6584e-11,7.5553e-12,1.0214e-14,2.7223e-11,4.8987e-12,8.8818e-15,-1.7139e-11,-1.2326e-11,4.5866e-15,0,0,0,8.0217e-12,8.7537e-11,2.3865e-14,2.352e-11,5.6922e-11,4.8943e-14,9.3459e-12,-3.3092e-11,-2.9242e-16,8.6553e-12,-3.3015e-11,-3.0173e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,2.0773e-13,-2.6379e-14,1.5074e-17,-3.7303e-14,2.8655e-13,-3.8886e-14,2.4286e-17,-1.2041e-10,1.6853e-10,-5.1514e-14,0,0,-8.3489e-14,9.3459e-12,-3.3092e-11,-2.9244e-16,-5.0428e-10,7.1879e-10,-2.6532e-10,2.6495e-11,6.6929e-12,1.0214e-14,-1.9743e-12,-6.9805e-15,-7.816e-14
9.4750,-3,-3,-3,2.6624e-11,7.9927e-12,1.0214e-14,2.7223e-11,4.8987e-12,8.8818e-15,-1.7092e-11,-1.2492e-11,4.6087e-15,0,0,0,7.4196e-12,8.838e-11,2.3607e-14,2.352e-11,5.6922e-11,4.8943e-14,9.9855e-12,-3.3159e-11,-2.8696e-16,9.3007e-12,-3.3085e-11,-2.9452e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,2.0773e-13,-2.6379e-14,1.5074e-17,-3.6415e-14,2.7892e-13,-3.7303e-14,1.7347e-17,-1.2203e-10,1.6807e-10,-4.7962e-14,0,0,-7.9936e-14,9.9855e-12,-3.3159e-11,-2.8693e-16,-5.0428e-10,7.1879e-10,-2.6532e-10,2.6495e-11,6.6929e-12,1.0214e-14,-1.9743e-12,-6.9805e-15,-7.816e-14
9.4800,-3,-3,-3,2.6662e-11,8.4346e-12,1.0214e-14,2.7342e-11,5.7532e-12,9.3259e-15,-1.7042e-11,-1.2658e-11,4.6317e-15,0,0,0,6.8095e-12,8.922e-11,2.3367e-14,2.2852e-11,5.8568e-11,4.8329e-14,1.0608e-11,-3.3223e-11,-2.8811e-16,9.935e-12,-3.3152e-11,-2.9133e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,1.7909e-13,-2.4503e-14,1.4554e-17,-3.7303e-14,2.725e-13,-3.5943e-14,1.3878e-17,-1.2366e-10,1.6759e-10,-4.7962e-14,0,0,-7.816e-14,1.0608e-11,-3.3223e-11,-2.881e-16,-5.3216e-10,7.1115e-10,-2.8017e-10,2.6584e-11,7.5553e-12,1.0214e-14,-1.9839e-12,-8.2018e-15,-8.3489e-14
9.4850,-3,-3,-3,2.6696e-11,8.8809e-12,1.0658e-14,2.7342e-11,5.7532e-12,9.3259e-15,-1.6989e-11,-1.2824e-11,4.656e-15,0,0,0,6.1912e-12,9.0058e-11,2.3127e-14,2.2852e-11,5.8568e-11,4.8329e-14,1.1216e-11,-3.3285e-11,-2.9259e-16,1.0557e-11,-3.3217e-11,-2.9192e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,1.7909e-13,-2.4503e-14,1.4554e-17,-3.7303e-14,2.6257e-13,-3.4556e-14,1.7347e-17,-1.2529e-10,1.6707e-10,-4.7962e-14,0,0,-8.3489e-14,1.1216e-11,-3.3285e-11,-2.926e-16,-5.3216e-10,7.1115e-10,-2.8017e-10,2.6584e-11,7.5553e-12,1.0214e-14,-1.9839e-12,-8.2018e-15,-8.3489e-14
9.4900,-3,-3,-3,2.6727e-11,9.3312e-12,1.1102e-14,2.7451e-11,6.6258e-12,9.77e-15,-1.6933e-11,-1.299e-11,4.6812e-15,0,0,0,5.5647e-12,9.0894e-11,2.2888e-14,2.2156e-11,6.0221e-11,4.7795e-14,1.1802e-11,-3.3345e-11,-2.9379e-16,1.1161e-11,-3.3279e-11,-2.9279e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,1.5169e-13,-2.289e-14,1.4627e-17,-3.7303e-14,2.5416e-13,-3.3196e-14,2.0817e-17,-1.2693e-10,1.6653e-10,-4.6185e-14,0,0,-8.1712e-14,1.1802e-11,-3.3345e-11,-2.9379e-16,-5.3216e-10,7.1115e-10,-2.8017e-10,2.6662e-11,8.4346e-12,1.0214e-14,-1.9929e-12,-9.3536e-15,-7.816e-14
9.4950,-3,-3,-3,2.6754e-11,9.7859e-12,1.1546e-14,2.7451e-11,6.6258e-12,9.77e-15,-1.6874e-11,-1.3157e-11,4.7076e-15,0,0,0,4.9301e-12,9.1726e-11,2.2657e-14,2.2156e-11,6.0221e-11,4.7795e-14,1.237e-11,-3.3402e-11,-2.9173e-16,1.1748e-11,-3.3339e-11,-2.9227e-16,7.9756e-12,-7.5275e-12,0,-3.7303e-14,1.5169e-13,-2.289e-14,1.4627e-17,-3.7303e-14,2.4269e-13,-3.1974e-14,1.0408e-17,-1.2856e-10,1.6595e-10,-4.6185e-14,0,0,-7.9936e-14,1.237e-11,-3.3402e-11,-2.9173e-16,-5.3216e-10,7.1115e-10,-2.8017e-10,2.6662e-11,8.4346e-12,1.0214e-14,-1.9929e-12,-9.3536e-15,-7.816e-14
9.5000,-3,-3,-3,2.6779e-11,1.0244e-11,1.1546e-14,2.7547e-11,7.5153e-12,1.0214e-14,-1.6812e-11,-1.3324e-11,4.7354e-15,0,0,0,4.2873e-12,9.2556e-11,2.2427e-14,2.1432e-11,6.188e-11,4.6647e-14,1.2911e-11,-3.3457e-11,-2.9947e-16,1.2312e-11,-3.3396e-11,-2.9569e-16,1.1574e-11,-6.6109e-12,0,-4.5297e-14,4.4781e-13,1.6323e-14,1.4772e-17,-3.6415e-14,2.3298e-13,-3.0781e-14,1.3878e-17,-1.302e-10,1.6535e-10,-4.2633e-14,0,0,-7.816e-14,1.2911e-11,-3.3457e-11,-2.9946e-16,-5.6027e-10,7.0143e-10,-2.9514e-10,2.6727e-11,9.3312e-12,1.1102e-14,-2.0012e-12,-1.0492e-14,-8.1685e-14
9.5050,-3,-3,-3,2.6801e-11,1.0707e-11,1.1546e-14,2.7547e-11,7.5153e-12,1.0214e-14,-1.6748e-11,-1.3491e-11,4.7644e-15,0,0,0,3.6362e-12,9.3383e-11,2.2213e-14,2.1432e-11,6.188e-11,4.6647e-14,1.3431e-11,-3.351e-11,-3.0387e-16,1.2855e-11,-3.3452e-11,-2.9965e-16,1.1574e-11,-6.6109e-12,0,-4.5297e-14,4.4781e-13,1.6323e-14,1.4772e-17,-3.7303e-14,2.2052e-13,-2.956e-14,1.3878e-17,-1.3185e-10,1.6473e-10,-4.2633e-14,0,0,-7.9936e-14,1.3431e-11,-3.351e-11,-3.039e-16,-5.6027e-10,7.0143e-10,-2.9514e-10,2.6727e-11,9.3312e-12,1.1102e-14,-2.0012e-12,-1.0492e-14,-8.1685e-14
9.5100,-3,-3,-3,2.6819e-11,1.1174e-11,1.1546e-14,2.7631e-11,8.4235e-12,1.0658e-14,-1.6681e-11,-1.3659e-11,4.7943e-15,0,0,0,2.977e-12,9.4206e-11,2.2e-14,2.0679e-11,6.3545e-11,4.6171e-14,1.3924e-11,-3.3561e-11,-3.0821e-16,1.3374e-11,-3.3505e-11,-3.0379e-16,1.1574e-11,-6.6109e-12,0,-4.5297e-14,4.2491e-13,1.7542e-14,1.5175e-17,-3.6415e-14,2.0997e-13,-2.8588e-14,1.7347e-17,-1.3349e-10,1.6407e-10,-3.908e-14,0,0,-7.6383e-14,1.3924e-11,-3.3561e-11,-3.0824e-16,-5.6027e-10,7.0143e-10,-2.9514e-10,2.6779e-11,1.0244e-11,1.1546e-14,-2.009e-12,-1.1519e-14,-7.816e-14
9.5150,-3,-3,-3,2.6834e-11,1.1645e-11,1.1546e-14,2.7631e-11,8.4235e-12,1.0658e-14,-1.6611e-11,-1.3827e-11,4.8256e-15,0,0,0,2.3095e-12,9.5027e-11,2.1805e-14,2.0679e-11,6.3545e-11,4.6171e-14,1.4392e-11,-3.3611e-11,-3.0917e-16,1.3868e-11,-3.3556e-11,-3.0642e-16,1.1574e-11,-6.6109e-12,0,-4.5297e-14,4.2491e-13,1.7542e-14,1.5175e-17,-3.7303e-14,2.465e-13,-2.1871e-14,1.3878e-17,-1.3514e-10,1.634e-10,-4.0856e-14,0,0,-8.1712e-14,1.4392e-11,-3.3611e-11,-3.0919e-16,-5.6027e-10,7.0143e-10,-2.9514e-10,2.6779e-11,1.0244e-11,1.1546e-14,-2.009e-12,-1.1519e-14,-7.816e-14
9.5200,-3,-3,-3,2.6846e-11,1.2121e-11,1.199e-14,2.7702e-11,9.3476e-12,1.0658e-14,-1.6539e-11,-1.3995e-11,4.8581e-15,0,0,0,1.6338e-12,9.5844e-11,2.16e-14,1.9898e-11,6.5215e-11,4.4756e-14,1.4943e-11,-3.3648e-11,-3.1329e-16,1.4389e-11,-3.3601e-11,-3.0973e-16,1.1574e-11,-6.6109e-12,0,-4.5297e-14,4.0307e-13,1.8435e-14,1.5474e-17,-3.908e-14,2.7742e-13,-1.5904e-14,1.3878e-17,-1.368e-10,1.627e-10,-4.6185e-14,0,0,-8.7041e-14,1.4943e-11,-3.3648e-11,-3.1328e-16,-5.8856e-10,6.899e-10,-3.1022e-10,2.6819e-11,1.1174e-11,1.1546e-14,-2.0162e-12,-1.2448e-14,-7.6383e-14
