time,out_motors,out_plant,out_kalman,out_mpc,out_sensors,out_mahony,out_lqi,up_kalman,up_mpc,up_lqi,up_mocap,up_motors,up_plant
77.1200,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,1.00,0.00
77.1250,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.1300,0.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.1350,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.1400,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
77.1450,0.00,1.00,-1.00,-1.00,2.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
77.1500,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.1550,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.1600,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.1650,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.1700,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.1750,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
77.1800,0.00,1.00,0.00,-1.00,2.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.1850,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.1900,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.1950,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.2000,0.00,0.00,0.00,1433.00,2.00,1.00,1.00,2.00,0.00,0.00,1.00,0.00,1.00
77.2050,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
77.2100,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.2150,1.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.2200,1.00,1.00,1.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
77.2250,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.2300,0.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,1.00
77.2350,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.2400,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
77.2450,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.2500,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.2550,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.2600,1.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.2650,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
77.2700,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.2750,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.2800,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
77.2850,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.2900,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.2950,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.3000,1.00,1.00,1.00,1434.00,1.00,0.00,0.00,3.00,1.00,0.00,1.00,0.00,1.00
77.3050,1.00,2.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.3100,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,1.00,0.00
77.3150,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.3200,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
77.3250,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
77.3300,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.3350,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.3400,0.00,0.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,0.00,1.00,0.00
77.3450,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.3500,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.3550,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.3600,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
77.3650,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.3700,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.3750,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
77.3800,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
77.3850,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.3900,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.3950,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.4000,1.00,1.00,0.00,1425.00,2.00,1.00,1.00,2.00,1.00,1.00,0.00,0.00,0.00
77.4050,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.4100,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.4150,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
77.4200,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.4250,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.4300,1.00,1.00,1.00,-1.00,1.00,0.00,0.00,1.00,-1.00,0.00,0.00,0.00,0.00
77.4350,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.4400,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.4450,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.4500,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.4550,1.00,1.00,-1.00,-1.00,1.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.4600,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.4650,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.4700,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,0.00
77.4750,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.4800,0.00,0.00,0.00,-1.00,2.00,1.00,0.00,1.00,-1.00,0.00,0.00,0.00,0.00
77.4850,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.4900,0.00,0.00,0.00,-1.00,1.00,0.00,1.00,2.00,-1.00,0.00,1.00,0.00,0.00
77.4950,0.00,1.00,-1.00,-1.00,1.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
77.5000,1.00,1.00,0.00,1488.00,2.00,1.00,0.00,2.00,1.00,1.00,0.00,1.00,0.00
77.5050,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.5100,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.5150,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.5200,0.00,1.00,1.00,-1.00,1.00,0.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.5250,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
77.5300,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.5350,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.5400,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.5450,0.00,1.00,-1.00,-1.00,2.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.5500,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.5550,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.5600,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,1.00,-1.00,0.00,0.00,0.00,1.00
77.5650,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.5700,0.00,0.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
77.5750,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.5800,0.00,0.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.5850,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.5900,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
77.5950,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
77.6000,1.00,1.00,0.00,1583.00,5.00,1.00,0.00,4.00,1.00,1.00,1.00,1.00,0.00
77.6050,0.00,3.00,-1.00,-1.00,3.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.6100,0.00,1.00,1.00,-1.00,3.00,1.00,1.00,3.00,-1.00,1.00,0.00,0.00,0.00
77.6150,0.00,2.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.6200,1.00,1.00,0.00,-1.00,3.00,1.00,0.00,4.00,-1.00,1.00,1.00,1.00,0.00
77.6250,1.00,2.00,-1.00,-1.00,3.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.6300,1.00,2.00,0.00,-1.00,3.00,2.00,1.00,3.00,-1.00,0.00,0.00,1.00,1.00
77.6350,1.00,1.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.6400,0.00,2.00,1.00,-1.00,2.00,1.00,1.00,3.00,-1.00,0.00,1.00,0.00,1.00
77.6450,1.00,0.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.6500,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.6550,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.6600,0.00,1.00,0.00,-1.00,2.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.6650,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.6700,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.6750,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.6800,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,1.00,-1.00,0.00,0.00,0.00,0.00
77.6850,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.6900,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.6950,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.7000,0.00,1.00,1.00,1492.00,2.00,1.00,1.00,5.00,1.00,1.00,0.00,1.00,0.00
77.7050,0.00,2.00,-1.00,-1.00,3.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.7100,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,1.00,0.00
77.7150,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.7200,0.00,1.00,1.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
77.7250,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.7300,0.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.7350,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.7400,0.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.7450,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.7500,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.7550,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.7600,1.00,1.00,1.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.7650,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.7700,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
77.7750,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.7800,0.00,0.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.7850,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.7900,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,1.00,-1.00,0.00,0.00,0.00,0.00
77.7950,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.8000,1.00,2.00,1.00,1626.00,3.00,17.00,1.00,2.00,0.00,1.00,0.00,1.00,0.00
77.8050,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.8100,0.00,0.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.8150,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.8200,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,0.00,0.00
77.8250,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.8300,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.8350,0.00,1.00,-1.00,-1.00,2.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.8400,0.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.8450,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.8500,0.00,1.00,0.00,-1.00,1.00,0.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.8550,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.8600,0.00,1.00,0.00,-1.00,2.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.8650,1.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.8700,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.8750,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.8800,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.8850,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.8900,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,1.00,0.00
77.8950,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.9000,0.00,0.00,0.00,1488.00,2.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00
77.9050,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.9100,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,3.00,-1.00,0.00,0.00,0.00,1.00
77.9150,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.9200,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,0.00,0.00
77.9250,0.00,2.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
77.9300,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,1.00
77.9350,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.9400,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
77.9450,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.9500,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.9550,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
77.9600,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
77.9650,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
77.9700,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.9750,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.9800,0.00,0.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
77.9850,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
77.9900,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
77.9950,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
78.0000,0.00,2.00,0.00,1478.00,3.00,2.00,1.00,5.00,0.00,0.00,0.00,1.00,0.00
78.0050,0.00,2.00,-1.00,-1.00,2.00,3.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
78.0100,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,0.00,0.00
78.0150,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
78.0200,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
78.0250,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
78.0300,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
78.0350,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
78.0400,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
78.0450,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
78.0500,0.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
78.0550,0.00,1.00,-1.00,-1.00,2.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
78.0600,0.00,1.00,1.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
78.0650,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
78.0700,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
78.0750,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
78.0800,0.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
78.0850,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
78.0900,1.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
78.0950,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
78.1000,1.00,1.00,0.00,1434.00,2.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
78.1050,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
78.1100,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,3.00,-1.00,1.00,0.00,1.00,0.00
78.1150,1.00,2.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
78.1200,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
78.1250,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
78.1300,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
78.1350,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
78.1400,1.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,0.00
78.1450,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
78.1500,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
78.1550,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
78.1600,1.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
78.1650,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
78.1700,1.00,1.00,0.00,-1.00,0.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
78.1750,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
78.1800,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
78.1850,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
78.1900,1.00,2.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
78.1950,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
78.2000,1.00,1.00,0.00,1427.00,1.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
78.2050,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
78.2100,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
78.2150,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
78.2200,0.00,0.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
78.2250,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
78.2300,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
78.2350,0.00,0.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
78.2400,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
78.2450,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
