time,ref_x,ref_y,ref_z,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi
0.3350,3.000000,0.000000,0.000000,0.001867,0.000089,-0.020736,0.003963,0.001498,-0.018861,0.000792,0.029125,0.000040,0.000919,0.029171,0.000199,0.027653,0.000401,-0.089964,0.057870,0.026758,-0.089665,0.014327,0.166240,0.005206,0.012283,0.172857,0.009955,0.005377,0.064756,0.000000,4.721798,0.000195,-0.000361,-0.000567,4.675592,0.000115,-0.000103,-0.000392
0.3400,3.000000,0.000000,0.000000,0.002005,0.000091,-0.021185,0.004018,0.001497,-0.020023,0.000864,0.029956,0.000067,0.001100,0.029880,0.000258,0.029135,0.000361,-0.088137,0.058716,0.025751,-0.080629,0.014550,0.166027,0.004748,0.016385,0.162376,0.012261,0.005377,0.064756,0.000000,4.721798,0.000029,-0.000237,-0.000989,4.682686,0.000102,-0.000124,-0.000484
0.3450,3.000000,0.000000,0.000000,0.002151,0.000093,-0.021626,0.004018,0.001497,-0.020023,0.000938,0.030786,0.000091,0.001166,0.030727,0.000185,0.030662,0.000317,-0.086246,0.058716,0.025751,-0.080629,0.014749,0.165784,0.004217,0.011632,0.162356,0.000706,0.005377,0.064756,0.000000,4.721798,0.000029,-0.000237,-0.000989,4.688690,0.000091,-0.000141,-0.000561
0.3500,3.000000,0.000000,0.000000,0.002304,0.000094,-0.022057,0.004081,0.001619,-0.020618,0.001012,0.031615,0.000113,0.001255,0.031589,0.000156,0.032232,0.000269,-0.084301,0.061196,0.027112,-0.072109,0.015028,0.165436,0.003774,0.009511,0.165676,-0.001085,0.005377,0.064756,0.000000,4.721798,0.000326,-0.000535,0.000050,4.693773,0.000127,-0.000202,-0.000468
0.3550,3.000000,0.000000,0.000000,0.002465,0.000096,-0.022479,0.004081,0.001619,-0.020618,0.001088,0.032442,0.000133,0.001245,0.032416,0.000075,0.033846,0.000218,-0.082310,0.061196,0.027112,-0.072109,0.015376,0.165000,0.003406,0.008703,0.165833,-0.006657,0.005377,0.064756,0.000000,4.721798,0.000326,-0.000535,0.000050,4.698075,0.000157,-0.000253,-0.000388
0.3600,3.000000,0.000000,0.000000,0.002634,0.000097,-0.022890,0.004328,0.001582,-0.021471,0.001165,0.033267,0.000151,0.001138,0.033264,0.000092,0.035504,0.000162,-0.080282,0.063860,0.028294,-0.065661,0.015933,0.164435,0.003118,0.001799,0.166834,-0.002077,0.005377,0.064756,0.000000,4.721798,0.000767,-0.000743,0.000156,4.701717,0.000251,-0.000328,-0.000304
0.3650,3.000000,0.000000,0.000000,0.002812,0.000098,-0.023292,0.004328,0.001582,-0.021471,0.001245,0.034090,0.000167,0.001199,0.034090,0.000107,0.037205,0.000103,-0.078221,0.063860,0.028294,-0.065661,0.016668,0.163760,0.002895,0.006262,0.169915,-0.000076,0.005377,0.064756,0.000000,4.721798,0.000767,-0.000743,0.000156,4.704800,0.000330,-0.000392,-0.000234
0.3700,3.000000,0.000000,0.000000,0.002998,0.000098,-0.023683,0.004794,0.001585,-0.022155,0.001329,0.034908,0.000183,0.001337,0.034912,0.000180,0.038949,0.000040,-0.076133,0.067106,0.026847,-0.057812,0.017382,0.162938,0.002631,0.013654,0.167541,0.006456,0.005377,0.064756,0.000000,4.721798,0.000273,-0.000947,-0.000526,4.707409,0.000321,-0.000477,-0.000279
0.3750,3.000000,0.000000,0.000000,0.003193,0.000098,-0.024064,0.004794,0.001585,-0.022155,0.001417,0.035723,0.000197,0.001506,0.035673,0.000161,0.040735,-0.000028,-0.074023,0.067106,0.026847,-0.057812,0.018081,0.161991,0.002331,0.025346,0.162586,0.001040,0.005377,0.064756,0.000000,4.721798,0.000273,-0.000947,-0.000526,4.709618,0.000314,-0.000549,-0.000316
0.3800,3.000000,0.000000,0.000000,0.003396,0.000098,-0.024434,0.005410,0.001878,-0.023006,0.001508,0.036533,0.000210,0.001664,0.036472,0.000118,0.042565,-0.000100,-0.071894,0.070884,0.028604,-0.048836,0.018514,0.160936,0.002112,0.029907,0.164611,-0.003534,0.005377,0.064756,0.000000,4.721798,-0.000459,-0.000962,0.000245,4.711488,0.000195,-0.000612,-0.000230
0.3850,3.000000,0.000000,0.000000,0.003609,0.000098,-0.024793,0.005410,0.001878,-0.023006,0.001601,0.037338,0.000222,0.001751,0.037257,0.000062,0.044436,-0.000177,-0.069749,0.070884,0.028604,-0.048836,0.018723,0.159787,0.001961,0.021142,0.155767,-0.007245,0.005377,0.064756,0.000000,4.721798,-0.000459,-0.000962,0.000245,4.713071,0.000095,-0.000666,-0.000157
0.3900,3.000000,0.000000,0.000000,0.003831,0.000097,-0.025142,0.005505,0.001795,-0.023763,0.001695,0.038137,0.000233,0.001910,0.038101,0.000122,0.046349,-0.000259,-0.067591,0.072523,0.027366,-0.040248,0.018830,0.158487,0.001809,0.022890,0.165808,0.002057,0.005377,0.064756,0.000000,4.721798,-0.000205,-0.001241,-0.000173,4.714410,0.000049,-0.000754,-0.000160
0.3950,3.000000,0.000000,0.000000,0.004063,0.000095,-0.025480,0.005505,0.001795,-0.023763,0.001789,0.038929,0.000243,0.001969,0.038983,0.000109,0.048303,-0.000345,-0.065423,0.072523,0.027366,-0.040248,0.018850,0.157057,0.001654,0.020194,0.169303,-0.000063,0.005377,0.064756,0.000000,4.721798,-0.000205,-0.001241,-0.000173,4.715544,0.000010,-0.000829,-0.000162
0.4000,3.000000,0.000000,0.000000,0.004304,0.000094,-0.025807,0.005748,0.001727,-0.024402,0.001884,0.039714,0.000253,0.002091,0.039702,0.000227,0.050291,-0.000436,-0.063430,0.076108,0.027381,-0.031495,0.018747,0.155629,0.001383,0.025970,0.156415,0.011915,0.005054,0.075339,0.000000,4.611228,-0.000350,-0.000823,-0.000963,4.699530,-0.000046,-0.000828,-0.000285
0.4050,3.000000,0.000000,0.000000,0.004556,0.000092,-0.026124,0.005748,0.001727,-0.024402,0.001978,0.040492,0.000261,0.002264,0.040423,0.000265,0.052313,-0.000531,-0.061585,0.076108,0.027381,-0.031495,0.018540,0.154203,0.001014,0.019081,0.149856,0.009579,0.005054,0.075339,0.000000,4.611228,-0.000350,-0.000823,-0.000963,4.685974,-0.000092,-0.000827,-0.000389
0.4100,3.000000,0.000000,0.000000,0.004817,0.000089,-0.026432,0.006396,0.001629,-0.025057,0.002071,0.041263,0.000268,0.002391,0.041298,0.000262,0.054370,-0.000631,-0.059867,0.081357,0.025327,-0.024343,0.018325,0.152700,0.000636,0.018639,0.161037,0.004684,0.005054,0.075339,0.000000,4.611228,-0.000119,-0.001119,-0.000452,4.674499,-0.000096,-0.000872,-0.000399
0.4150,3.000000,0.000000,0.000000,0.005089,0.000086,-0.026731,0.006396,0.001629,-0.025057,0.002163,0.042027,0.000273,0.002561,0.042057,0.000271,0.056462,-0.000736,-0.058256,0.081357,0.025327,-0.024343,0.018101,0.151130,0.000251,0.025864,0.155346,0.003380,0.005054,0.075339,0.000000,4.611228,-0.000119,-0.001119,-0.000452,4.664786,-0.000100,-0.000910,-0.000407
0.4200,3.000000,0.000000,0.000000,0.005372,0.000082,-0.027023,0.006564,0.001805,-0.025426,0.002253,0.042783,0.000276,0.002502,0.042778,0.000274,0.058588,-0.000845,-0.056736,0.082860,0.026130,-0.016045,0.017882,0.149593,-0.000075,0.018015,0.153375,-0.001670,0.005054,0.075339,0.000000,4.611228,-0.000091,-0.000790,0.000007,4.656564,-0.000098,-0.000892,-0.000343
0.4250,3.000000,0.000000,0.000000,0.005665,0.000078,-0.027306,0.006564,0.001805,-0.025426,0.002343,0.043530,0.000277,0.002491,0.043565,0.000330,0.060750,-0.000958,-0.055294,0.082860,0.026130,-0.016045,0.017665,0.148082,-0.000350,0.014920,0.150508,0.000801,0.005054,0.075339,0.000000,4.611228,-0.000091,-0.000790,0.000007,4.649604,-0.000097,-0.000876,-0.000290
0.4300,3.000000,0.000000,0.000000,0.005968,0.000073,-0.027583,0.007203,0.001566,-0.025670,0.002431,0.044271,0.000277,0.002486,0.044303,0.000379,0.062946,-0.001076,-0.053916,0.088112,0.023256,-0.006361,0.017531,0.146667,-0.000623,0.013606,0.145863,0.001307,0.005054,0.075339,0.000000,4.611228,0.000144,-0.000515,-0.000277,4.643713,-0.000060,-0.000821,-0.000288
0.4350,3.000000,0.000000,0.000000,0.006283,0.000068,-0.027852,0.007203,0.001566,-0.025670,0.002519,0.045004,0.000275,0.002607,0.044939,0.000369,0.065178,-0.001198,-0.052595,0.088112,0.023256,-0.006361,0.017467,0.145333,-0.000895,0.017814,0.141929,-0.004397,0.005054,0.075339,0.000000,4.611228,0.000144,-0.000515,-0.000277,4.638726,-0.000029,-0.000774,-0.000286
0.4400,3.000000,0.000000,0.000000,0.006609,0.000062,-0.028115,0.007770,0.001603,-0.025846,0.002606,0.045731,0.000273,0.002718,0.045659,0.000381,0.067444,-0.001324,-0.051321,0.091152,0.022411,0.001853,0.017402,0.144094,-0.001119,0.016689,0.142921,-0.003090,0.005054,0.075339,0.000000,4.611228,-0.000033,-0.000416,0.000040,4.634504,-0.000029,-0.000719,-0.000236
0.4450,3.000000,0.000000,0.000000,0.006946,0.000055,-0.028372,0.007770,0.001603,-0.025846,0.002693,0.046451,0.000269,0.002720,0.046421,0.000322,0.069745,-0.001454,-0.050088,0.091152,0.022411,0.001853,0.017336,0.142934,-0.001303,0.015558,0.148880,-0.008881,0.005054,0.075339,0.000000,4.611228,-0.000033,-0.000416,0.000040,4.630931,-0.000030,-0.000672,-0.000194
0.4500,3.000000,0.000000,0.000000,0.007295,0.000048,-0.028622,0.008466,0.001644,-0.026119,0.002779,0.047166,0.000265,0.002686,0.047067,0.000293,0.072081,-0.001589,-0.048889,0.094548,0.024012,0.006450,0.017393,0.141815,-0.001384,0.009264,0.143104,-0.008980,0.005054,0.075339,0.000000,4.611228,0.000329,-0.000519,0.000518,4.627906,0.000025,-0.000649,-0.000084
0.4550,3.000000,0.000000,0.000000,0.007655,0.000040,-0.028867,0.008466,0.001644,-0.026119,0.002866,0.047875,0.000260,0.002724,0.047757,0.000357,0.074452,-0.001728,-0.047719,0.094548,0.024012,0.006450,0.017554,0.140731,-0.001378,0.012176,0.140711,-0.000093,0.005054,0.075339,0.000000,4.611228,0.000329,-0.000519,0.000518,4.625346,0.000072,-0.000629,0.000008
0.4600,3.000000,0.000000,0.000000,0.008028,0.000031,-0.029105,0.009454,0.001667,-0.026633,0.002953,0.048579,0.000255,0.002784,0.048462,0.000220,0.076857,-0.001872,-0.046575,0.100686,0.024807,0.010964,0.017745,0.139679,-0.001267,0.013451,0.140498,-0.011367,0.005054,0.075339,0.000000,4.611228,0.000158,-0.000505,0.000729,4.623178,0.000085,-0.000610,0.000119
0.4650,3.000000,0.000000,0.000000,0.008412,0.000022,-0.029338,0.009454,0.001667,-0.026633,0.003042,0.049277,0.000250,0.002967,0.049258,0.000179,0.079296,-0.002019,-0.045453,0.100686,0.024807,0.010964,0.017961,0.138655,-0.001068,0.019001,0.148850,-0.008280,0.005054,0.075339,0.000000,4.611228,0.000158,-0.000505,0.000729,4.621344,0.000096,-0.000594,0.000212
0.4700,3.000000,0.000000,0.000000,0.008808,0.000012,-0.029566,0.010313,0.001712,-0.026707,0.003132,0.049971,0.000247,0.003167,0.049947,0.000127,0.081769,-0.002172,-0.044349,0.105447,0.023821,0.015371,0.018089,0.137561,-0.000825,0.018357,0.144032,-0.007902,0.005054,0.075339,0.000000,4.611228,-0.000161,-0.000859,0.000520,4.619791,0.000057,-0.000635,0.000260
0.4750,3.000000,0.000000,0.000000,0.009217,0.000001,-0.029787,0.010313,0.001712,-0.026707,0.003222,0.050658,0.000245,0.003216,0.050654,0.000164,0.084277,-0.002328,-0.043261,0.105447,0.023821,0.015371,0.018141,0.136407,-0.000544,0.014576,0.146377,0.001355,0.005054,0.075339,0.000000,4.611228,-0.000161,-0.000859,0.000520,4.618476,0.000023,-0.000669,0.000300
0.4800,3.000000,0.000000,0.000000,0.009639,-0.000011,-0.030004,0.011234,0.001601,-0.026903,0.003313,0.051340,0.000245,0.003332,0.051383,0.000149,0.086818,-0.002489,-0.042187,0.110265,0.024809,0.019967,0.017992,0.135077,-0.000287,0.027309,0.150011,-0.002831,0.005054,0.075339,0.000000,4.611228,-0.000565,-0.001338,0.000131,4.617364,-0.000067,-0.000772,0.000274
0.4850,3.000000,0.000000,0.000000,0.010073,-0.000023,-0.030215,0.011234,0.001601,-0.026903,0.003403,0.052016,0.000245,0.003349,0.052082,0.000206,0.089393,-0.002655,-0.041125,0.110265,0.024809,0.019967,0.017673,0.133597,-0.000051,0.019370,0.144330,0.001850,0.005054,0.075339,0.000000,4.611228,-0.000565,-0.001338,0.000131,4.616422,-0.000143,-0.000858,0.000252
0.4900,3.000000,0.000000,0.000000,0.010520,-0.000037,-0.030420,0.012055,0.001577,-0.026995,0.003491,0.052684,0.000247,0.003507,0.052836,0.000245,0.092002,-0.002825,-0.040073,0.115678,0.024689,0.021764,0.017195,0.131992,0.000105,0.027220,0.145366,0.002269,0.005054,0.075339,0.000000,4.611228,-0.000602,-0.001328,-0.000302,4.615624,-0.000214,-0.000931,0.000167
0.4950,3.000000,0.000000,0.000000,0.010980,-0.000051,-0.030621,0.012055,0.001577,-0.026995,0.003577,0.053344,0.000250,0.003575,0.053507,0.000196,0.094643,-0.002999,-0.039030,0.115678,0.024689,0.021764,0.016585,0.130282,0.000193,0.030895,0.144148,-0.005561,0.005054,0.075339,0.000000,4.611228,-0.000602,-0.001328,-0.000302,4.614949,-0.000273,-0.000992,0.000095
0.5000,3.000000,0.000000,0.000000,0.011453,-0.000066,-0.030816,0.012919,0.001581,-0.027097,0.003660,0.053995,0.000254,0.003696,0.054122,0.000227,0.097309,-0.003178,-0.038167,0.119875,0.025677,0.026930,0.015817,0.128579,0.000234,0.028986,0.136966,0.001307,0.004609,0.081869,0.000000,4.508373,-0.000733,-0.000967,-0.000226,4.598588,-0.000344,-0.000988,0.000045
0.5050,3.000000,0.000000,0.000000,0.011939,-0.000082,-0.031007,0.012919,0.001581,-0.027097,0.003740,0.054638,0.000257,0.003835,0.054689,0.000290,0.099998,-0.003359,-0.037456,0.119875,0.025677,0.026930,0.014916,0.126882,0.000236,0.024782,0.128752,0.007635,0.004609,0.081869,0.000000,4.508373,-0.000733,-0.000967,-0.000226,4.584738,-0.000404,-0.000985,0.000004
0.5100,3.000000,0.000000,0.000000,0.012439,-0.000098,-0.031194,0.014072,0.001549,-0.027282,0.003814,0.055272,0.000261,0.003909,0.055144,0.000304,0.102713,-0.003544,-0.036874,0.126458,0.024847,0.029743,0.014016,0.125492,0.000145,0.019150,0.114599,0.006342,0.004609,0.081869,0.000000,4.508373,-0.000400,0.000178,-0.000645,4.573015,-0.000403,-0.000806,-0.000096
0.5150,3.000000,0.000000,0.000000,0.012953,-0.000116,-0.031378,0.014072,0.001549,-0.027282,0.003885,0.055900,0.000264,0.004041,0.055710,0.000246,0.105453,-0.003733,-0.036401,0.126458,0.024847,0.029743,0.013117,0.124362,-0.000026,0.022039,0.107465,-0.001320,0.004609,0.081869,0.000000,4.508373,-0.000400,0.000178,-0.000645,4.563091,-0.000403,-0.000655,-0.000180
0.5200,3.000000,0.000000,0.000000,0.013480,-0.000135,-0.031560,0.014906,0.001823,-0.027591,0.003950,0.056522,0.000266,0.004109,0.056287,0.000375,0.108219,-0.003925,-0.036021,0.132265,0.025158,0.030748,0.012271,0.123503,-0.000328,0.013714,0.110176,0.011686,0.004609,0.081869,0.000000,4.508373,-0.000246,0.000367,-0.001086,4.554691,-0.000379,-0.000498,-0.000319
0.5250,3.000000,0.000000,0.000000,0.014021,-0.000154,-0.031740,0.014906,0.001823,-0.027591,0.004012,0.057139,0.000267,0.004144,0.056916,0.000320,0.111011,-0.004119,-0.035720,0.132265,0.025158,0.030748,0.011472,0.122873,-0.000741,0.010567,0.115884,0.000626,0.004609,0.081869,0.000000,4.508373,-0.000246,0.000367,-0.001086,4.547580,-0.000358,-0.000366,-0.000437
0.5300,3.000000,0.000000,0.000000,0.014576,-0.000175,-0.031919,0.015926,0.001853,-0.027785,0.004069,0.057754,0.000266,0.004194,0.057590,0.000315,0.113830,-0.004316,-0.035487,0.138099,0.025258,0.032271,0.010728,0.122229,-0.001118,0.011831,0.123634,-0.000086,0.004609,0.081869,0.000000,4.508373,-0.000195,-0.000416,-0.000188,4.541561,-0.000333,-0.000373,-0.000399
0.5350,3.000000,0.000000,0.000000,0.015146,-0.000196,-0.032096,0.015926,0.001853,-0.027785,0.004123,0.058365,0.000263,0.004261,0.058268,0.000248,0.116677,-0.004516,-0.035310,0.138099,0.025258,0.032271,0.010033,0.121574,-0.001465,0.008889,0.126016,-0.006838,0.004609,0.081869,0.000000,4.508373,-0.000195,-0.000416,-0.000188,4.536466,-0.000312,-0.000380,-0.000366
0.5400,3.000000,0.000000,0.000000,0.015729,-0.000219,-0.032273,0.017030,0.001813,-0.028371,0.004172,0.058973,0.000258,0.004245,0.058889,0.000158,0.119550,-0.004719,-0.035182,0.143285,0.024195,0.030924,0.009438,0.120833,-0.001634,0.007199,0.126638,-0.013073,0.004609,0.081869,0.000000,4.508373,-0.000018,-0.000707,0.000853,4.532154,-0.000267,-0.000430,-0.000179
0.5450,3.000000,0.000000,0.000000,0.016327,-0.000243,-0.032449,0.017030,0.001813,-0.028371,0.004219,0.059577,0.000252,0.004302,0.059585,0.000099,0.122451,-0.004923,-0.035095,0.143285,0.024195,0.030924,0.008929,0.120018,-0.001655,0.007093,0.130381,-0.013783,0.004609,0.081869,0.000000,4.508373,-0.000018,-0.000707,0.000853,4.528503,-0.000229,-0.000472,-0.000021
0.5500,3.000000,0.000000,0.000000,0.016939,-0.000267,-0.032624,0.018077,0.001742,-0.028308,0.004264,0.060177,0.000246,0.004336,0.060160,0.000101,0.125380,-0.005130,-0.035043,0.148308,0.022204,0.032025,0.008539,0.119132,-0.001597,0.003092,0.124221,-0.008169,0.004609,0.081869,0.000000,4.508373,0.000120,-0.000743,0.000519,4.525413,-0.000175,-0.000514,0.000062
0.5550,3.000000,0.000000,0.000000,0.017566,-0.000293,-0.032799,0.018077,0.001742,-0.028308,0.004306,0.060773,0.000241,0.004296,0.060620,0.000096,0.128337,-0.005339,-0.035022,0.148308,0.022204,0.032025,0.008251,0.118185,-0.001472,-0.000711,0.114731,-0.005633,0.004609,0.081869,0.000000,4.508373,0.000120,-0.000743,0.000519,4.522797,-0.000130,-0.000549,0.000132
0.5600,3.000000,0.000000,0.000000,0.018207,-0.000320,-0.032975,0.019813,0.001564,-0.028491,0.004347,0.061364,0.000236,0.004293,0.061144,0.000027,0.131321,-0.005550,-0.035026,0.157383,0.021841,0.030504,0.008063,0.117358,-0.001276,0.002538,0.110063,-0.009111,0.004609,0.081869,0.000000,4.508373,0.000166,-0.000095,0.000628,4.520583,-0.000084,-0.000480,0.000208
0.5650,3.000000,0.000000,0.000000,0.018864,-0.000347,-0.033150,0.019813,0.001564,-0.028491,0.004387,0.061950,0.000232,0.004240,0.061706,0.000078,0.134333,-0.005763,-0.035053,0.157383,0.021841,0.030504,0.007961,0.116633,-0.001020,-0.004993,0.113568,0.000617,0.004609,0.081869,0.000000,4.508373,0.000166,-0.000095,0.000628,4.518708,-0.000046,-0.000421,0.000273
0.5700,3.000000,0.000000,0.000000,0.019536,-0.000376,-0.033325,0.021075,0.001397,-0.028520,0.004427,0.062534,0.000230,0.004224,0.062268,0.000070,0.137373,-0.005977,-0.035098,0.163157,0.020068,0.029727,0.008098,0.115902,-0.000808,-0.008380,0.114483,-0.000386,0.004609,0.081869,0.000000,4.508373,0.000650,-0.000442,-0.000042,4.517122,0.000061,-0.000424,0.000225
0.5750,3.000000,0.000000,0.000000,0.020223,-0.000406,-0.033500,0.021075,0.001397,-0.028520,0.004467,0.063113,0.000228,0.004360,0.062926,0.000131,0.140440,-0.006194,-0.035160,0.163157,0.020068,0.029727,0.008436,0.115167,-0.000636,0.004254,0.117841,0.005814,0.004609,0.081869,0.000000,4.508373,0.000650,-0.000442,-0.000042,4.515779,0.000151,-0.000427,0.000184
0.5800,3.000000,0.000000,0.000000,0.020925,-0.000437,-0.033676,0.022612,0.001481,-0.028671,0.004509,0.063689,0.000228,0.004385,0.063562,0.000188,0.143536,-0.006412,-0.035236,0.170687,0.021111,0.028315,0.008654,0.114285,-0.000583,0.010800,0.120821,0.006859,0.004609,0.081869,0.000000,4.508373,-0.000200,-0.000980,-0.000644,4.514642,0.000097,-0.000512,0.000057
0.5850,3.000000,0.000000,0.000000,0.021643,-0.000469,-0.033852,0.022612,0.001481,-0.028671,0.004552,0.064260,0.000227,0.004398,0.064186,0.000171,0.146658,-0.006633,-0.035324,0.170687,0.021111,0.028315,0.008770,0.113279,-0.000632,0.008334,0.122353,-0.000126,0.004609,0.081869,0.000000,4.508373,-0.000200,-0.000980,-0.000644,4.513679,0.000052,-0.000583,-0.000051
0.5900,3.000000,0.000000,0.000000,0.022376,-0.000502,-0.034029,0.024167,0.001673,-0.029153,0.004596,0.064827,0.000227,0.004423,0.064817,0.000242,0.149808,-0.006855,-0.035423,0.177203,0.021543,0.024749,0.008879,0.112039,-0.000746,0.004872,0.125992,0.004544,0.004609,0.081869,0.000000,4.508373,0.000033,-0.001467,-0.000506,4.512865,0.000049,-0.000719,-0.000121
0.5950,3.000000,0.000000,0.000000,0.023125,-0.000537,-0.034206,0.024167,0.001673,-0.029153,0.004641,0.065387,0.000225,0.004472,0.065363,0.000266,0.152985,-0.007080,-0.035531,0.177203,0.021543,0.024749,0.008983,0.110601,-0.000917,0.014285,0.119357,0.003110,0.004609,0.081869,0.000000,4.508373,0.000033,-0.001467,-0.000506,4.512175,0.000046,-0.000834,-0.000180
0.6000,3.000000,0.000000,0.000000,0.023890,-0.000572,-0.034384,0.025496,0.001709,-0.029441,0.004685,0.065940,0.000223,0.004504,0.065993,0.000186,0.156191,-0.007307,-0.035630,0.182523,0.023048,0.024066,0.008950,0.108978,-0.001013,0.013317,0.123704,-0.006490,0.004150,0.084107,0.000000,4.519020,-0.000354,-0.001534,0.000336,4.513226,-0.000015,-0.000941,-0.000101
0.6050,3.000000,0.000000,0.000000,0.024671,-0.000608,-0.034562,0.025496,0.001709,-0.029441,0.004730,0.066485,0.000221,0.004585,0.066565,0.000273,0.159424,-0.007536,-0.035721,0.182523,0.023048,0.024066,0.008801,0.107198,-0.001045,0.014861,0.118962,0.004794,0.004150,0.084107,0.000000,4.519020,-0.000354,-0.001534,0.000336,4.514116,-0.000067,-0.001032,-0.000034
0.6100,3.000000,0.000000,0.000000,0.025468,-0.000646,-0.034741,0.026843,0.001509,-0.029886,0.004774,0.067021,0.000218,0.004515,0.067143,0.000304,0.162684,-0.007768,-0.035805,0.187945,0.022301,0.021577,0.008673,0.105285,-0.001160,0.004528,0.119898,0.005284,0.004150,0.084107,0.000000,4.519020,-0.000003,-0.001536,-0.000603,4.514869,-0.000057,-0.001110,-0.000121
0.6150,3.000000,0.000000,0.000000,0.026281,-0.000685,-0.034920,0.026843,0.001509,-0.029886,0.004817,0.067547,0.000215,0.004604,0.067695,0.000401,0.165971,-0.008001,-0.035884,0.187945,0.022301,0.021577,0.008564,0.103259,-0.001345,0.010370,0.112108,0.011832,0.004150,0.084107,0.000000,4.519020,-0.000003,-0.001536,-0.000603,4.515506,-0.000049,-0.001175,-0.000195
0.6200,3.000000,0.000000,0.000000,0.027111,-0.000725,-0.035099,0.028584,0.001142,-0.030481,0.004859,0.068064,0.000211,0.004613,0.068337,0.000434,0.169285,-0.008237,-0.035959,0.196083,0.019235,0.020435,0.008385,0.101105,-0.001620,0.009520,0.117711,0.007157,0.004150,0.084107,0.000000,4.519020,-0.000256,-0.001658,-0.000820,4.516046,-0.000081,-0.001249,-0.000291
