time,ref_x,ref_y,ref_z,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mocap_x,mocap_y,mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
2.9650,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.b80e56bdda46ep+0,0x1.94a434d19382ep+0,0x1.6bd104f56ced1p+1,0x1.b4f8dd2a7fdcap+0,0x1.91a450ddefe79p+0,0x1.699fc6ee80097p+1,0x1.701147ab694c9p-6,-0x1.0c219d6d8f4fap-5,-0x1.d14139ae9d8b1p-10,0x1.e3ac6ep-6,-0x1.2a88d2p-5,-0x1.677bcap-13,0x1.ba4d4a048135bp-1,0x1.a6d1952a2796fp-1,0x1.2bdcd8daab3ap-1,0x1.c4607cfb46e32p-1,0x1.ae053a46120fcp-1,0x1.e761eb247601cp-2,0x1.a13ba6a21f8cfp-7,-0x1.5d8616935e5f2p-7,0x1.9b4a0120f4739p-12,0x1.b3c273e0a106bp-7,-0x1.5c91567879a7cp-7,0x1.91624994d7c1cp-11,0x1.fea9297910513p-6,-0x1.26ecd5cdde335p-5,0x0p+0,0x1.077ba1ef6568ap+2,-0x1.f4689e8a26d1bp-15,0x1.e2deba1f135bbp-14,-0x1.dec0502526c98p-18,0x1.0752614e45632p+2,-0x1.6c644ecd82p-15,0x1.fa47dab4e8p-14,-0x1.d54cc2ef058p-18,-0x1.2c04a9528a14ap-2,-0x1.9a6ab77215b26p-3,-0x1.bed1771bcc53p-1,0x1.333333333332fp-3,0x1.3333333333332p-3,0x1.2304f3c8d5703p+3,0x1.acabd3d6cf4dcp-7,-0x1.5215e95eae9e5p-7,0x1.84a7d3db76465p-11,0x1.520c2fdf94aecp+4,-0x1.3ff8ddee3ec02p+0,-0x1.54d3e004a4bb8p+5,0x1.b4ba3f645d583p+0,0x1.91766f2bf9b71p+0,0x1.6aacda63d931cp+1,-0x1.a55fe886e2d3ap-3,-0x1.19b3f506c71eep-3,-0x1.703a7f8a59c3p-1
2.9700,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.b929697c957aep+0,0x1.95b2cf6e7b4a5p+0,0x1.6c30f9b5b2e67p+1,0x1.b73146174f41cp+0,0x1.93c2fe98719a9p+0,0x1.6a63efcb5430ep+1,0x1.711c345040844p-6,-0x1.0c9186d7bd333p-5,-0x1.d10e045d5dbd6p-10,0x1.e4ccf2p-6,-0x1.2aff26p-5,-0x1.63df86p-13,0x1.b98d4708c743bp-1,0x1.a64e3fd0bb671p-1,0x1.29a0eb7568ecdp-1,0x1.c2dfecc1261f8p-1,0x1.acfcc9483913ep-1,0x1.dedf95b004f6bp-2,0x1.9e0e76dd404d9p-7,-0x1.56b4125af6b3ap-7,0x1.9475c3110e89cp-12,0x1.b09aa0f3ae239p-7,-0x1.55a9633c214abp-7,0x1.8dfb582fc3deap-11,0x1.fea9297910513p-6,-0x1.26ecd5cdde335p-5,0x0p+0,0x1.077ba1ef6568ap+2,-0x1.20af3e0ede277p-14,0x1.e57bd1b33f587p-14,-0x1.de16106b2d30fp-18,0x1.0758b68e2bbf6p+2,-0x1.756c30b533p-15,0x1.f63da89ec78p-14,-0x1.d6bb9ec0d7p-18,-0x1.2c8906d7ca476p-2,-0x1.9b9ea5885f141p-3,-0x1.be672397150ap-1,0x1.3333333333331p-3,0x1.333333333333p-3,0x1.230bd60328df9p+3,0x1.a97ea411f00e6p-7,-0x1.4b43e52646f2dp-7,0x1.813db4d383516p-11,0x1.520c2fdf94aecp+4,-0x1.3ff8ddee3ec02p+0,-0x1.54d3e004a4bb8p+5,0x1.b6f2c953aef8p+0,0x1.93954666e01b4p+0,0x1.6b7058fd2830ep+1,-0x1.a7bdaeba8e286p-3,-0x1.1c8375e07afb7p-3,-0x1.6eeb32964fc6p-1
2.9750,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.ba4401582037ep+0,0x1.96c115fdb932ep+0,0x1.6c903771af82ep+1,0x1.b73146174f41cp+0,0x1.93c2fe98719a9p+0,0x1.6a63efcb5430ep+1,0x1.722518ea27e17p-6,-0x1.0cff414e6194ep-5,-0x1.d0dba604a134fp-10,0x1.e5ea1ep-6,-0x1.2b730cp-5,-0x1.60682cp-13,0x1.b8ccef5651a38p-1,0x1.a5ca87edae7bdp-1,0x1.27658629226b8p-1,0x1.c2dfecc1261f8p-1,0x1.acfcc9483913ep-1,0x1.dedf95b004f6bp-2,0x1.9acd1ceba7ee8p-7,-0x1.4feffdb0a87f8p-7,0x1.8d9b7fdac3d33p-12,0x1.ad66a8e761c09p-7,-0x1.4ed344a542ce3p-7,0x1.8a90c10de0482p-11,0x1.fea9297910513p-6,-0x1.26ecd5cdde335p-5,0x0p+0,0x1.077ba1ef6568ap+2,-0x1.20af3e0ede277p-14,0x1.e57bd1b33f587p-14,-0x1.de16106b2d30fp-18,0x1.075e12e9dc782p+2,-0x1.88ead405fcp-15,0x1.f3445f3e1d8p-14,-0x1.d7f6befa708p-18,-0x1.2d09dcec0796fp-2,-0x1.9cced827ff7ecp-3,-0x1.be0da9e32b7p-1,0x1.3333333333333p-3,0x1.3333333333334p-3,0x1.2311a9b4bc70dp+3,0x1.a63d4a2057af5p-7,-0x1.447fd07bf8bebp-7,0x1.7dd093385df62p-11,0x1.520c2fdf94aecp+4,-0x1.3ff8ddee3ec02p+0,-0x1.54d3e004a4bb8p+5,0x1.b6f2c953aef8p+0,0x1.93954666e01b4p+0,0x1.6b7058fd2830ep+1,-0x1.a7bdaeba8e286p-3,-0x1.1c8375e07afb7p-3,-0x1.6eeb32964fc6p-1
2.9800,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.bb5e1e1a42fb8p+0,0x1.97cf08403cd5cp+0,0x1.6ceebe54efdfdp+1,0x1.b967c70dd8002p+0,0x1.95e05f49bdcaap+0,0x1.6b254622d27eap+1,0x1.732be89331f33p-6,-0x1.0d6ad1463a082p-5,-0x1.d0aa21174748ep-10,0x1.e7077cp-6,-0x1.2be52p-5,-0x1.5c90aap-13,0x1.b80c452f542ep-1,0x1.a5466eb2c0678p-1,0x1.252a9364289a5p-1,0x1.c15e150192d25p-1,0x1.abf2d7eb3aab6p-1,0x1.d662854377fcbp-2,0x1.97603d7910f5bp-7,-0x1.49362b8375cdp-7,0x1.86bbfc462a128p-12,0x1.aa1771d0ba967p-7,-0x1.480b57f23de5dp-7,0x1.87239da56fb72p-11,0x1.fea9297910513p-6,-0x1.26ecd5cdde335p-5,0x0p+0,0x1.077ba1ef6568ap+2,-0x1.45cf90b3409bep-14,0x1.e7684026eb463p-14,-0x1.dca0ce76fa8e9p-18,0x1.07629c96f1d04p+2,-0x1.996b4fe1b1p-15,0x1.f0bff4f238p-14,-0x1.d9017e8adf8p-18,-0x1.2d875ac748185p-2,-0x1.9dfb798300c2ap-3,-0x1.bdc271e632c5p-1,0x1.3333333333335p-3,0x1.3333333333332p-3,0x1.23169865bd615p+3,0x1.a2d06aadc0b68p-7,-0x1.3dc5fe4ec60c3p-7,0x1.7a60d16e1115cp-11,0x1.51e6f7eb259d8p+4,-0x1.42c8edc4b9dd7p+0,-0x1.54dc8c60b93ebp+5,0x1.b929697c957aep+0,0x1.95b2cf6e7b4a5p+0,0x1.6c30f9b5b2e67p+1,-0x1.aa05f8d9c32cfp-3,-0x1.1f493a59cfd0ep-3,-0x1.6dfaf1b8f78d3p-1
2.9850,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.bc77bf8e38502p+0,0x1.98dca5f7b979ep+0,0x1.6d4c8e841a2a4p+1,0x1.b967c70dd8002p+0,0x1.95e05f49bdcaap+0,0x1.6b254622d27eap+1,0x1.743087721c078p-6,-0x1.0dd43a06fdf12p-5,-0x1.d07976f9a6e19p-10,0x1.e8215ep-6,-0x1.2c54ccp-5,-0x1.58ddd2p-13,0x1.b74b4ab7ca664p-1,0x1.a4c1f54430155p-1,0x1.22f000e6d8fd3p-1,0x1.c15e150192d25p-1,0x1.abf2d7eb3aab6p-1,0x1.d662854377fcbp-2,0x1.93ce86b88dc04p-7,-0x1.428508d4abdd4p-7,0x1.7fd7ef0edded9p-12,0x1.a6a83a60f93d7p-7,-0x1.414ee7e142aa7p-7,0x1.83b39fba5a9cep-11,0x1.fea9297910513p-6,-0x1.26ecd5cdde335p-5,0x0p+0,0x1.077ba1ef6568ap+2,-0x1.45cf90b3409bep-14,0x1.e7684026eb463p-14,-0x1.dca0ce76fa8e9p-18,0x1.076673ed5e6c8p+2,-0x1.b333db5768p-15,0x1.ef053060ef8p-14,-0x1.d9c927d1af8p-18,-0x1.2e01a7e789215p-2,-0x1.9f249a8c45555p-3,-0x1.bd834959d774p-1,0x1.333333333332fp-3,0x1.3333333333333p-3,0x1.231ac53e1d2c7p+3,0x1.9f3eb3ed3d811p-7,-0x1.3714db9ffc1c7p-7,0x1.76eecad26b035p-11,0x1.51e6f7eb259d8p+4,-0x1.42c8edc4b9dd7p+0,-0x1.54dc8c60b93ebp+5,0x1.b929697c957aep+0,0x1.95b2cf6e7b4a5p+0,0x1.6c30f9b5b2e67p+1,-0x1.aa05f8d9c32cfp-3,-0x1.1f493a59cfd0ep-3,-0x1.6dfaf1b8f78d3p-1
2.9900,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.bd90e58099758p+0,0x1.99e9eee69d6fbp+0,0x1.6da9a81dfda2ep+1,0x1.bb9c5e29cccb8p+0,0x1.97fc70da6a7e4p+0,0x1.6be3c96072d9dp+1,0x1.7532ddf3db4fcp-6,-0x1.0e3b7e5781626p-5,-0x1.d049a87df8509p-10,0x1.e938fcp-6,-0x1.2cc2aap-5,-0x1.555602p-13,0x1.b68a01fa696aap-1,0x1.a43d1cc0cfff2p-1,0x1.20b5bf4147459p-1,0x1.bfdb00167d95dp-1,0x1.aae76a47138dbp-1,0x1.cde7860ef9f1bp-2,0x1.900340fd8f077p-7,-0x1.3bd9de4f9f615p-7,0x1.78f055e5de85bp-12,0x1.a30ca4cfaa0a2p-7,-0x1.3a9b50bd03872p-7,0x1.8041351e0699dp-11,0x1.fea9297910513p-6,-0x1.26ecd5cdde335p-5,0x0p+0,0x1.077ba1ef6568ap+2,-0x1.6895627d7497cp-14,0x1.e851ad2c26545p-14,-0x1.da7e6c0872d14p-18,0x1.0769b44df560ap+2,-0x1.c90718e9fdp-15,0x1.ed8e64e3438p-14,-0x1.da722a460dp-18,-0x1.2e78e5cc30dd6p-2,-0x1.a04a49bdbb483p-3,-0x1.bd4e5446f2cfp-1,0x1.3333333333331p-3,0x1.3333333333333p-3,0x1.231e4e00256d7p+3,0x1.9b736e323ec84p-7,-0x1.3069b11aefa08p-7,0x1.737afe3deb4f6p-11,0x1.51e6f7eb259d8p+4,-0x1.42c8edc4b9dd7p+0,-0x1.54dc8c60b93ebp+5,0x1.bb5e1e1a42fb8p+0,0x1.97cf08403cd5cp+0,0x1.6ceebe54efdfdp+1,-0x1.ac394d7029e07p-3,-0x1.2204d68c7bd49p-3,-0x1.6d4ecb8faf53fp-1
2.9950,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.bea98fbf4e33ep+0,0x1.9af6e2d00e98ap+0,0x1.6e060b3c78ecep+1,0x1.bb9c5e29cccb8p+0,0x1.97fc70da6a7e4p+0,0x1.6be3c96072d9dp+1,0x1.7632c7428b885p-6,-0x1.0ea0a02033c32p-5,-0x1.d01ab5899caefp-10,0x1.ea4cdep-6,-0x1.2d2e28p-5,-0x1.51f22ap-13,0x1.b5c86cec76182p-1,0x1.a3b7e642d0b8fp-1,0x1.1e7bc164c37f7p-1,0x1.bfdb00167d95dp-1,0x1.aae76a47138dbp-1,0x1.cde7860ef9f1bp-2,0x1.8c0742275ce99p-7,-0x1.3533c19412415p-7,0x1.7205a3e7e3bf4p-12,0x1.9f42868685cb5p-7,-0x1.33eeb295469dbp-7,0x1.7cccb6aef42c7p-11,0x1.fea9297910513p-6,-0x1.26ecd5cdde335p-5,0x0p+0,0x1.077ba1ef6568ap+2,-0x1.6895627d7497cp-14,0x1.e851ad2c26545p-14,-0x1.da7e6c0872d14p-18,0x1.076c74e58e311p+2,-0x1.e6e6c4d03ap-15,0x1.ec9cbbfaf58p-14,-0x1.dac7ed422e8p-18,-0x1.2eed305d98fa3p-2,-0x1.a16c809587a2cp-3,-0x1.bd21ffa7da55p-1,0x1.3333333333333p-3,0x1.3333333333332p-3,0x1.23214bdc93e0bp+3,0x1.97776f5c0caa6p-7,-0x1.29c3945f62808p-7,0x1.7005a53eedec2p-11,0x1.51e6f7eb259d8p+4,-0x1.42c8edc4b9dd7p+0,-0x1.54dc8c60b93ebp+5,0x1.bb5e1e1a42fb8p+0,0x1.97cf08403cd5cp+0,0x1.6ceebe54efdfdp+1,-0x1.ac394d7029e07p-3,-0x1.2204d68c7bd49p-3,-0x1.6d4ecb8faf53fp-1
3.0000,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.bfc1be197f235p+0,0x1.9c038177e7702p+0,0x1.6e61b7f53d028p+1,0x1.bdcf0998fb92dp+0,0x1.9a17313bc89b9p+0,0x1.6c9f786acbe0bp+1,0x1.7730242fafbfdp-6,-0x1.0f03a0fe8f7efp-5,-0x1.cfec9da95801dp-10,0x1.eb605cp-6,-0x1.2d97d6p-5,-0x1.4e3116p-13,0x1.b5068d7158e97p-1,0x1.a33252e677e9bp-1,0x1.1c41fc467c019p-1,0x1.be56b84e4d59ep-1,0x1.a9da84df5c564p-1,0x1.c56c46578e1e4p-2,0x1.87c893110b03cp-7,-0x1.2e90e78dcb5a9p-7,0x1.6b1913353c039p-12,0x1.9b4036a5e8b9bp-7,-0x1.2d4749465c06fp-7,0x1.79574825a9638p-11,0x1.061becf1b932dp-5,-0x1.284aeab7d271cp-5,0x0p+0,0x1.08c038e6fcc8bp+2,-0x1.2344b0dd5d834p-19,0x1.6a325a4f026e4p-14,-0x1.d7b8fa2754e6p-18,0x1.076ec95233accp+2,-0x1.001831047f8p-14,0x1.ebd02c777b8p-14,-0x1.db1085c084p-18,-0x1.2f5e9f47868bdp-2,-0x1.a28b39a8e01ap-3,-0x1.bcfcf6530772p-1,0x1.3333333333333p-3,0x1.3333333333332p-3,0x1.2323d426265bfp+3,0x1.9338c045bac49p-7,-0x1.2320ba591b99cp-7,0x1.6c8f5ce59a0e5p-11,0x1.51c4a3b936671p+4,-0x1.4580b11de9079p+0,-0x1.54e484e37d01ap+5,0x1.bd90e58099758p+0,0x1.99e9eee69d6fbp+0,0x1.6da9a81dfda2ep+1,-0x1.ae57edefe15f2p-3,-0x1.24b55d08898acp-3,-0x1.6cd371e92e7dp-1
3.0050,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.c0d9705f8a3d8p+0,0x1.9d0fcaa2b860bp+0,0x1.6ebcae5a7248ep+1,0x1.bdcf0998fb92dp+0,0x1.9a17313bc89b9p+0,0x1.6c9f786acbe0bp+1,0x1.782aca0ce8204p-6,-0x1.0f6481fd4333dp-5,-0x1.cfbf5f9df2da9p-10,0x1.ec6fcap-6,-0x1.2dff26p-5,-0x1.4a937p-13,0x1.b444655d54187p-1,0x1.a2ac63c9c6fe2p-1,0x1.1a0866904f2b4p-1,0x1.be56b84e4d59ep-1,0x1.a9da84df5c564p-1,0x1.c56c46578e1e4p-2,0x1.8351706c9859bp-7,-0x1.27f0d052bb326p-7,0x1.642ad4a81d7c5p-12,0x1.97057c716fe99p-7,-0x1.26a3dcd2e7a48p-7,0x1.75e088884df68p-11,0x1.061becf1b932dp-5,-0x1.284aeab7d271cp-5,0x0p+0,0x1.08c038e6fcc8bp+2,-0x1.2344b0dd5d834p-19,0x1.6a325a4f026e4p-14,-0x1.d7b8fa2754e6p-18,0x1.0770c22ef6f7ep+2,-0x1.1022ae75b4p-14,0x1.eb46da1e448p-14,-0x1.dafa17e7948p-18,-0x1.2fcd463e120b1p-2,-0x1.a3a65e4055036p-3,-0x1.bcde175fb0b8p-1,0x1.3333333333331p-3,0x1.3333333333332p-3,0x1.2325f8e99676p+3,0x1.8ec19da1481a8p-7,-0x1.1c80a31e0b719p-7,0x1.69183d9f0acabp-11,0x1.51c4a3b936671p+4,-0x1.4580b11de9079p+0,-0x1.54e484e37d01ap+5,0x1.bd90e58099758p+0,0x1.99e9eee69d6fbp+0,0x1.6da9a81dfda2ep+1,-0x1.ae57edefe15f2p-3,-0x1.24b55d08898acp-3,-0x1.6cd371e92e7dp-1
3.0100,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.c1f0a662f92bap+0,0x1.9e1bbe15c8e01p+0,0x1.6f16ee7b444dcp+1,0x1.bfffc79c56056p+0,0x1.9c309e6951b19p+0,0x1.6d5851e2894b9p+1,0x1.792294b8f8b7dp-6,-0x1.0fc343fe142a8p-5,-0x1.cf92f9fc3fde4p-10,0x1.ed7c6cp-6,-0x1.2e64acp-5,-0x1.471f5p-13,0x1.b381f6780da68p-1,0x1.a2261a1204539p-1,0x1.17cef85de92a5p-1,0x1.bcd148144ffcep-1,0x1.a8cc2cfe10466p-1,0x1.bcef1b4ccd934p-2,0x1.7e92afbeb4771p-7,-0x1.2152940905c62p-7,0x1.5d3c4ea5afcb7p-12,0x1.928b00227234dp-7,-0x1.20036d4e2f1f9p-7,0x1.7268f263a5b72p-11,0x1.061becf1b932dp-5,-0x1.284aeab7d271cp-5,0x0p+0,0x1.08c038e6fcc8bp+2,-0x1.21ba462ff28c9p-17,0x1.683891055bef2p-14,-0x1.d474bbb9714ecp-18,0x1.07726d8a4b65ep+2,-0x1.1db6c00f058p-14,0x1.ead29c9aca8p-14,-0x1.dae71b89268p-18,-0x1.303935f78d174p-2,-0x1.a4bddb31c77d7p-3,-0x1.bcc46e3c43f9p-1,0x1.3333333333333p-3,0x1.3333333333334p-3,0x1.2327c96e40255p+3,0x1.8a02dcf36437ep-7,-0x1.15e266d456055p-7,0x1.65a0fa9dd3f24p-11,0x1.51c4a3b936671p+4,-0x1.4580b11de9079p+0,-0x1.54e484e37d01ap+5,0x1.bfc1be197f235p+0,0x1.9c038177e7702p+0,0x1.6e61b7f53d028p+1,-0x1.b06207a67196ep-3,-0x1.2759795930269p-3,-0x1.6c7b0f891f85fp-1
3.0150,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.c3075ff679346p+0,0x1.9f275b971c161p+0,0x1.6f707864581d8p+1,0x1.bfffc79c56056p+0,0x1.9c309e6951b19p+0,0x1.6d5851e2894b9p+1,0x1.7a17565d801c8p-6,-0x1.101fe798b09f6p-5,-0x1.cf676ab3114f3p-10,0x1.ee848p-6,-0x1.2ec7b8p-5,-0x1.43cc9ap-13,0x1.b2bf427e79753p-1,0x1.a19f76ea983cbp-1,0x1.1595ab04026cfp-1,0x1.bcd148144ffcep-1,0x1.a8cc2cfe10466p-1,0x1.bcef1b4ccd934p-2,0x1.79974f70e09cp-7,-0x1.1ab5ea01f34cp-7,0x1.564d736dd584p-12,0x1.8dd237b08b4d2p-7,-0x1.19653fdabafdfp-7,0x1.6ef0c6419fb3dp-11,0x1.061becf1b932dp-5,-0x1.284aeab7d271cp-5,0x0p+0,0x1.08c038e6fcc8bp+2,-0x1.21ba462ff28c9p-17,0x1.683891055bef2p-14,-0x1.d474bbb9714ecp-18,0x1.07a5abe2cc03ap+2,-0x1.e67f71638ap-15,0x1.d71385b00fp-14,-0x1.da6a1fa8a3p-18,-0x1.30dc1b1ecb645p-2,-0x1.a621581578eb7p-3,-0x1.b94d435bea8bp-1,0x1.3333333333333p-3,0x1.3333333333332p-3,0x1.235f7c808929bp+3,0x1.85077ca5905cdp-7,-0x1.0f45bccd438b3p-7,0x1.62298d01e6ce8p-11,0x1.51c4a3b936671p+4,-0x1.4580b11de9079p+0,-0x1.54e484e37d01ap+5,0x1.bfc1be197f235p+0,0x1.9c038177e7702p+0,0x1.6e61b7f53d028p+1,-0x1.b06207a67196ep-3,-0x1.2759795930269p-3,-0x1.6c7b0f891f85fp-1
3.0200,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.c41d9cedd4636p+0,0x1.a032a2ed74c97p+0,0x1.6fc94c2030703p+1,0x1.c22e968897621p+0,0x1.9e48b66a13884p+0,0x1.6e0e596bfab33p+1,0x1.7b08e82d4c7ecp-6,-0x1.107a6d4d858dbp-5,-0x1.cf3cafa645447p-10,0x1.ef8bfp-6,-0x1.2f28e6p-5,-0x1.401f14p-13,0x1.b1fc2644284f3p-1,0x1.a11862019b9b2p-1,0x1.1360cd3d265f7p-1,0x1.bb4aba0596f2bp-1,0x1.a7bc68f838363p-1,0x1.b48ed6e66eb18p-2,0x1.75598115ff1f3p-7,-0x1.145d58c294d8cp-7,0x1.4f5fd2ec1c97ep-12,0x1.8955743cb5f72p-7,-0x1.12e94d9deaba1p-7,0x1.6b792a1b47bd5p-11,0x1.061becf1b932dp-5,-0x1.284aeab7d271cp-5,0x0p+0,0x1.08c038e6fcc8bp+2,-0x1.e5a0cea5afa86p-17,0x1.6521db4a768f6p-14,-0x1.d0cec0a903daap-18,0x1.07d10c5369b94p+2,-0x1.9e9b304593p-15,0x1.c65c7b37eap-14,-0x1.da0053bbcc8p-18,-0x1.3173adc5267b1p-2,-0x1.a7750eb390351p-3,-0x1.b65ebfb545bbp-1,0x1.3333333333333p-3,0x1.3333333333336p-3,0x1.238ea28ba3e43p+3,0x1.80c9ae4aaeep-7,-0x1.08ed2b8de517fp-7,0x1.5eb2bcc10a588p-11,0x1.51a5291695a3p+4,-0x1.481ab531db016p+0,-0x1.54ebcd566511ap+5,0x1.c1f0a662f92bap+0,0x1.9e1bbe15c8e01p+0,0x1.6f16ee7b444dcp+1,-0x1.b257b3b65961ep-3,-0x1.29efb6ac15e58p-3,-0x1.6c3bbb0782e53p-1
3.0250,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.c5335d0651eddp+0,0x1.a13d93d0052dp+0,0x1.70216b1a2f86bp+1,0x1.c22e968897621p+0,0x1.9e48b66a13884p+0,0x1.6e0e596bfab33p+1,0x1.7bf7c38303eb5p-6,-0x1.10d2eae566d23p-5,-0x1.cf12d601b70e9p-10,0x1.f08fc4p-6,-0x1.2f87d2p-5,-0x1.3c93b8p-13,0x1.b138a90825036p-1,0x1.a090e0634daa7p-1,0x1.112fb01ecdb44p-1,0x1.bb4aba0596f2bp-1,0x1.a7bc68f838363p-1,0x1.b48ed6e66eb18p-2,0x1.71bc2a49958cdp-7,-0x1.0e3e6c285b636p-7,0x1.48733373bf374p-12,0x1.854559e08a49dp-7,-0x1.0c9aea364af2bp-7,0x1.6801ad4dfc031p-11,0x1.061becf1b932dp-5,-0x1.284aeab7d271cp-5,0x0p+0,0x1.08c038e6fcc8bp+2,-0x1.e5a0cea5afa86p-17,0x1.6521db4a768f6p-14,-0x1.d0cec0a903daap-18,0x1.07f5c40801d47p+2,-0x1.6a1381ad51p-15,0x1.b7e8b437238p-14,-0x1.d92664bc16p-18,-0x1.320162938e01cp-2,-0x1.a8bb5e71cacb1p-3,-0x1.b3e3e79d70e8p-1,0x1.3333333333335p-3,0x1.3333333333334p-3,0x1.23b68b9dd9eb6p+3,0x1.7d2c577e454dap-7,-0x1.02ce3ef3aba29p-7,0x1.5b3c6d04dba82p-11,0x1.51a5291695a3p+4,-0x1.481ab531db016p+0,-0x1.54ebcd566511ap+5,0x1.c1f0a662f92bap+0,0x1.9e1bbe15c8e01p+0,0x1.6f16ee7b444dcp+1,-0x1.b257b3b65961ep-3,-0x1.29efb6ac15e58p-3,-0x1.6c3bbb0782e53p-1
3.0300,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.c648a001dc42fp+0,0x1.a2482df93a7d7p+0,0x1.7078d685be80dp+1,0x1.c45b74c6ca8b6p+0,0x1.a05f77520bd7cp+0,0x1.6ec195875059ep+1,0x1.7ce44f17e6386p-6,-0x1.112972d10117p-5,-0x1.cee9e8c4febe9p-10,0x1.f191a6p-6,-0x1.2fe50ap-5,-0x1.3930e8p-13,0x1.b074d11af9c73p-1,0x1.a008f6598fa7p-1,0x1.0f01bf9a2d23cp-1,0x1.b9c31951dfcfbp-1,0x1.a6ab404686aabp-1,0x1.ac416e5cbf352p-2,0x1.6e9413528c6b9p-7,-0x1.085156a6ee4b8p-7,0x1.41894862648e2p-12,0x1.81a61b0192668p-7,-0x1.067c312355971p-7,0x1.648ad1dc41f15p-11,0x1.061becf1b932dp-5,-0x1.284aeab7d271cp-5,0x0p+0,0x1.08c038e6fcc8bp+2,-0x1.635f11e157629p-16,0x1.62bdb6f4a3fc2p-14,-0x1.ccd5dde7578e4p-18,0x1.0814d8b5ccde2p+2,-0x1.3d9c4a1bccp-15,0x1.abace8f8f28p-14,-0x1.d86deaac7cp-18,-0x1.32867596303d6p-2,-0x1.a9f64afe2b2p-3,-0x1.b1caf81404c1p-1,0x1.3333333333335p-3,0x1.3333333333333p-3,0x1.23d8542e3c2d9p+3,0x1.7a0440873c2c6p-7,-0x1.f9c252e47d157p-8,0x1.57c7777c2e53ap-11,0x1.51a5291695a3p+4,-0x1.481ab531db016p+0,-0x1.54ebcd566511ap+5,0x1.c41d9cedd4636p+0,0x1.a032a2ed74c97p+0,0x1.6fc94c2030703p+1,-0x1.b438c86c7db3p-3,-0x1.2c7697d0c91eap-3,-0x1.65ce2931499ecp-1
3.0350,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.c75d65a66867fp+0,0x1.a3527126409bfp+0,0x1.70cf8f66e5998p+1,0x1.c45b74c6ca8b6p+0,0x1.a05f77520bd7cp+0,0x1.6ec195875059ep+1,0x1.7dced5fb3f49cp-6,-0x1.117e15020e976p-5,-0x1.cec1f0bb645efp-10,0x1.f2909p-6,-0x1.304022p-5,-0x1.35f08ap-13,0x1.afb0a402eb93dp-1,0x1.9f80a7893e518p-1,0x1.0cd67e5ca2e04p-1,0x1.b9c31951dfcfbp-1,0x1.a6ab404686aabp-1,0x1.ac416e5cbf352p-2,0x1.6bcf3c0f81394p-7,-0x1.028e719d0b254p-7,0x1.3aa19ce509322p-12,0x1.7e711043bac32p-7,-0x1.008a723a397c4p-7,0x1.6114c2fe0c4e7p-11,0x1.061becf1b932dp-5,-0x1.284aeab7d271cp-5,0x0p+0,0x1.08c038e6fcc8bp+2,-0x1.635f11e157629p-16,0x1.62bdb6f4a3fc2p-14,-0x1.ccd5dde7578e4p-18,0x1.082f27e4b723ap+2,-0x1.1f7d5c2fbep-15,0x1.a0d883eb9c8p-14,-0x1.d7426099ac8p-18,-0x1.3303f32f84d01p-2,-0x1.ab277cbe936e3p-3,-0x1.b004e815e42ap-1,0x1.3333333333335p-3,0x1.3333333333334p-3,0x1.23f4ed082fb0cp+3,0x1.773f694430fa1p-7,-0x1.ee3c88d0b6c8fp-8,0x1.5453a1bd80a5ap-11,0x1.51a5291695a3p+4,-0x1.481ab531db016p+0,-0x1.54ebcd566511ap+5,0x1.c41d9cedd4636p+0,0x1.a032a2ed74c97p+0,0x1.6fc94c2030703p+1,-0x1.b438c86c7db3p-3,-0x1.2c7697d0c91eap-3,-0x1.65ce2931499ecp-1
